OWNER|INDEX_NAME|TABLE_NAME|UNIQUENESS|TABLESPACE|COLUMNS
FUSION|FA_CONVENTION_TYPES_U1|FA_CONVENTION_TYPES|Unique|Default|CONVENTION_TYPE_ID
FUSION|FA_CONVENTION_TYPES_U2|FA_CONVENTION_TYPES|Unique|Default|PRORATE_CONVENTION_CODE, SET_ID
FUSION|AP_SYSTEM_PARAMETERS_ALL_U2_|AP_SYSTEM_PARAMETERS_ALL_|Unique|FUSION_TS_SEED|LAST_UPDATE_DATE, ORG_ID
FUSION|AP_SYSTEM_PARAMETERS_A_N1_|AP_SYSTEM_PARAMETERS_ALL_|Non Unique|FUSION_TS_SEED|ORG_ID
FUSION|AP_SYSTEM_PARAMETERS_U1_|AP_SYSTEM_PARAMETERS_ALL_|Unique|FUSION_TS_SEED|LAST_UPDATE_DATE, SET_OF_BOOKS_ID, ORG_ID
FUSION|FA_BONUS_RATES_U1|FA_BONUS_RATES|Unique|Default|BONUS_RULE_ID, START_YEAR, START_PERIOD
FUSION|XCC_STREAM_BALANCES_T_N1|XCC_STREAM_BALANCES_T|Non Unique|XCC_STREAM_BALANCES_T_N1|CUBE_ID
FUSION|XCC_STREAM_BALANCES_T_U1|XCC_STREAM_BALANCES_T|Unique|XCC_STREAM_BALANCES_T_U1|CONTROL_BUDGET_ID, BUDGET_CCID, PERIOD_NAME
FUSION|AR_DOCUMENT_TRANSFERS_N1|AR_DOCUMENT_TRANSFERS|Non Unique|Default|SOURCE_ID, SOURCE_TABLE, STATUS
FUSION|AR_DOCUMENT_TRANSFERS_U1|AR_DOCUMENT_TRANSFERS|Unique|Default|DOCUMENT_TRANSFER_ID
FUSION|IBY_TRANSMIT_PARAMETERS_B_U1_|IBY_TRANSMIT_PARAMETERS_B_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, TRANSMIT_PROTOCOL_CODE, TRANSMIT_PARAMETER_CODE
FUSION|IBY_TRANSMIT_PARAMS_BN1_|IBY_TRANSMIT_PARAMETERS_B_|Non Unique|Default|TRANSMIT_PROTOCOL_CODE, TRANSMIT_PARAMETER_CODE, LAST_UPDATE_DATE
FUSION|XLA_ENTITY_ID_MAPPINGS_U1|XLA_ENTITY_ID_MAPPINGS|Unique|APPLICATION_ID, ENTITY_CODE, ORA_SEED_SET1|
FUSION|XLA_ENTITY_ID_MAPPINGS_U11|XLA_ENTITY_ID_MAPPINGS|Unique|APPLICATION_ID, ENTITY_CODE, ORA_SEED_SET2|
FUSION|FV_XLA_TRANSACTION_LINES_U1|FV_XLA_TRANSACTION_LINES|Unique|FUSION_TS_TX_IDX|EVENT_ID, LINE_NUMBER
FUSION|GL_PERIODS_N1|GL_PERIODS|Non Unique|Default|START_DATE
FUSION|GL_PERIODS_N2|GL_PERIODS|Non Unique|Default|END_DATE
FUSION|GL_PERIODS_N3|GL_PERIODS|Non Unique|Default|LAST_UPDATE_DATE
FUSION|GL_PERIODS_N4|GL_PERIODS|Non Unique|Default|CREATION_DATE
FUSION|GL_PERIODS_N5|GL_PERIODS|Non Unique|Default|"UPPER(""PERIOD_SET_NAME""), UPPER(""PERIOD_TYPE"")"
FUSION|GL_PERIODS_N6|GL_PERIODS|Non Unique|Default|"UPPER(""PERIOD_NAME"")"
FUSION|GL_PERIODS_U1|GL_PERIODS|Unique|Default|PERIOD_SET_NAME, PERIOD_NAME
FUSION|GL_PERIODS_U2|GL_PERIODS|Unique|Default|PERIOD_SET_NAME, PERIOD_TYPE, PERIOD_YEAR, PERIOD_NUM
FUSION|IEX_STRATEGY_SEGMENTS_N1_|IEX_STRATEGY_SEGMENTS_|Non Unique|Default|STRATEGY_SEGMENT_ID
FUSION|IEX_STRATEGY_SEGMENTS_U1_|IEX_STRATEGY_SEGMENTS_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, STRATEGY_SEGMENT_ID
FUSION|IEX_PRD_APPL_XREF_N1|IEX_PRD_APPL_XREF|Non Unique|FUSION_TS_TX_DATA|PROMISE_DETAIL_ID
FUSION|IEX_PRD_APPL_XREF_N2|IEX_PRD_APPL_XREF|Non Unique|FUSION_TS_TX_DATA|RECEIVABLE_APPLICATION_ID
FUSION|IEX_PRD_APPL_XREF_U1|IEX_PRD_APPL_XREF|Unique|FUSION_TS_TX_DATA|PRD_APPL_XREF_ID
FUSION|GL_RVL_FX_POSITION_ACCOUNTS_U1|GL_REVAL_FX_POSITION_ACCOUNTS|Unique|DEFAULT|LEDGER_ID, CURRENCY_CODE, BALANCE_SHEET_FX_POSITION_CCID
FUSION|GL_RVL_FX_POSITION_ACCOUNTS_U2|GL_REVAL_FX_POSITION_ACCOUNTS|Unique|DEFAULT|LEDGER_ID, CURRENCY_CODE, COUNTER_BALANCE_SHEET_CCID
FUSION|FUN_PARALLEL_SETUP_PHASES_U1|FUN_PARALLEL_SETUP_PHASES|Unique|Default|PARALLEL_PHASE_ID, ORA_SEED_SET1
FUSION|FUN_PARALLEL_SETUP_PHASES_U11|FUN_PARALLEL_SETUP_PHASES|Unique|Default|PARALLEL_PHASE_ID, ORA_SEED_SET2
FUSION|FUN_PARALLEL_SETUP_PHASES_U2|FUN_PARALLEL_SETUP_PHASES|Unique|FUSION_TS_TX_DATA|PARALLEL_SETUP_ID, PHASE_ORDER_NUM, ORA_SEED_SET1
FUSION|FUN_PARALLEL_SETUP_PHASES_U21|FUN_PARALLEL_SETUP_PHASES|Unique|FUSION_TS_TX_DATA|PARALLEL_SETUP_ID, PHASE_ORDER_NUM, ORA_SEED_SET2
FUSION|FUN_PARALLEL_SETUP_PHASES_U3|FUN_PARALLEL_SETUP_PHASES|Unique|FUSION_TS_TX_DATA|PARALLEL_SETUP_ID, PHASE_CODE, ORA_SEED_SET1
FUSION|FUN_PARALLEL_SETUP_PHASES_U31|FUN_PARALLEL_SETUP_PHASES|Unique|FUSION_TS_TX_DATA|PARALLEL_SETUP_ID, PHASE_CODE, ORA_SEED_SET2
FUSION|FA_DISTRIBUTION_HISTORY_U1|FA_DISTRIBUTION_HISTORY|Unique|DISTRIBUTION_ID, BOOK_TYPE_CODE|
FUSION|FA_DISTRIBUTION_HISTORY_N2|FA_DISTRIBUTION_HISTORY|Non Unique|ASSET_ID, BOOK_TYPE_CODE|
FUSION|FA_DISTRIBUTION_HISTORY_N7|FA_DISTRIBUTION_HISTORY|Non Unique|ASSIGNED_TO|
FUSION|FA_DISTRIBUTION_HISTORY_N4|FA_DISTRIBUTION_HISTORY|Non Unique|RETIREMENT_ID, BOOK_TYPE_CODE|
FUSION|FA_DISTRIBUTION_HISTORY_N5|FA_DISTRIBUTION_HISTORY|Non Unique|CODE_COMBINATION_ID|
FUSION|FA_DISTRIBUTION_HISTORY_N6|FA_DISTRIBUTION_HISTORY|Non Unique|LOCATION_ID|
FUSION|FA_DISTRIBUTION_HISTORY_N3|FA_DISTRIBUTION_HISTORY|Non Unique|TRANSACTION_HEADER_ID_OUT|
FUSION|FA_DISTRIBUTION_HISTORY_N1|FA_DISTRIBUTION_HISTORY|Non Unique|TRANSACTION_HEADER_ID_IN|
FUSION|FUN_TRX_TYPES_B_N1_|FUN_TRX_TYPES_B_|Non Unique|Default|TRX_TYPE_ID
FUSION|FUN_TRX_TYPES_B_U1_|FUN_TRX_TYPES_B_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, TRX_TYPE_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N12|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|PARENT_INVOICE_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N13|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|PJC_PROJECT_ID, PJC_TASK_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N14|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|PA_ADDITION_FLAG, PJC_PROJECT_ID, REQUEST_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N15|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|AWT_INVOICE_PAYMENT_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N16|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|AWT_INVOICE_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N17|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|RCV_TRANSACTION_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N18|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|ACCOUNTING_EVENT_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N19|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|INVENTORY_TRANSFER_STATUS, ORG_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N2|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|POSTED_FLAG, ORG_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N20|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|PREPAY_DISTRIBUTION_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N21|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|AWARD_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N23|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|RELATED_ID, INVOICE_ID, AMOUNT
FUSION|AP_INVOICE_DISTRIBUTIONS_N24|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|CORRECTED_INVOICE_DIST_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N25|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|PARENT_REVERSAL_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N26|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|OLD_DISTRIBUTION_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N27|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|INVOICE_ID, OLD_DIST_LINE_NUMBER
FUSION|AP_INVOICE_DISTRIBUTIONS_N28|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|CHARGE_APPLICABLE_TO_DIST_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N29|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|DETAIL_TAX_DIST_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N3|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|DIST_CODE_COMBINATION_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N30|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|BC_EVENT_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N31|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|ASSETS_ADDITION_FLAG, POSTED_FLAG, SET_OF_BOOKS_ID, ASSETS_TRACKING_FLAG, LINE_TYPE_LOOKUP_CODE, ACCOUNTING_DATE
FUSION|AP_INVOICE_DISTRIBUTIONS_N32|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|INVOICE_ID, INVOICE_LINE_NUMBER, ORG_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N33|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|INVOICE_ID, CANCELLATION_FLAG, MATCH_STATUS_FLAG
FUSION|AP_INVOICE_DISTRIBUTIONS_N4|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|ACCOUNTING_DATE
FUSION|AP_INVOICE_DISTRIBUTIONS_N5|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|BATCH_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N6|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|ASSETS_ADDITION_FLAG, ASSETS_TRACKING_FLAG, POSTED_FLAG, ORG_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_N7|AP_INVOICE_DISTRIBUTIONS_ALL|Non Unique|Default|PO_DISTRIBUTION_ID
FUSION|AP_INVOICE_DISTRIBUTIONS_U1|AP_INVOICE_DISTRIBUTIONS_ALL|Unique|Default|INVOICE_ID, INVOICE_LINE_NUMBER, DISTRIBUTION_LINE_NUMBER
FUSION|AP_INVOICE_DISTRIBUTIONS_U2|AP_INVOICE_DISTRIBUTIONS_ALL|Unique|Default|INVOICE_DISTRIBUTION_ID
FUSION|VRM_PRICE_BASIS_DATA_SETS_N1|VRM_PRICE_BASIS_DATA_SETS|Non Unique|Default|STATUS
FUSION|VRM_PRICE_BASIS_DATA_SETS_U1|VRM_PRICE_BASIS_DATA_SETS|Unique|FUSION_TS_TX_IDX|PRICE_BASIS_DATA_SET_ID
FUSION|VRM_PRICE_BASIS_DATA_SETS_U2|VRM_PRICE_BASIS_DATA_SETS|Unique|FUSION_TS_TX_IDX|EXTRACTION_PERIOD_ID, ELEMENT_TYPE
FUSION|CE_BANK_ACCOUNT_GRANTS_N1_|CE_BANK_ACCOUNT_GRANTS_|Non Unique|Default|GRANT_ID
FUSION|CE_BANK_ACCOUNT_GRANTS_U1_|CE_BANK_ACCOUNT_GRANTS_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, GRANT_ID
FUSION|VRM_CONT_UPD_TPLT_B_U1|VRM_CONTRACT_UPDATE_TPLT_B|Unique|FUSION_TS_TX_IDX|CONTRACT_UPDATE_TEMPLATE_ID
FUSION|FA_LEASE_SCHEDULES_N1|FA_LEASE_SCHEDULES|Non Unique|FUSION_TS_TX_DATA|LEASE_ID, BOOK_TYPE_CODE
FUSION|FA_LEASE_SCHEDULES_N2|FA_LEASE_SCHEDULES|Non Unique|Default|LEASE_TRANSACTION_ID_IN
FUSION|FA_LEASE_SCHEDULES_U1|FA_LEASE_SCHEDULES|Unique|FUSION_TS_TX_DATA|LEASE_SCHEDULE_ID
FUSION|GL_LEDGER_SET_NORM_ASSIGN_N1_|GL_LEDGER_SET_NORM_ASSIGN_|Non Unique|Default|LEDGER_SET_ID, LEDGER_ID
FUSION|GL_LEDGER_SET_NORM_ASSIGN_U1_|GL_LEDGER_SET_NORM_ASSIGN_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, LEDGER_SET_ID, LEDGER_ID
FUSION|XLA_JERS_ATTRS_ASSGNSN1_|XLA_JERS_ATTRS_ASSGNS_|Non Unique|Default|APPLICATION_ID, AMB_CONTEXT_CODE, JERS_TYPE_CODE, JERS_CODE, EVENT_CLASS_CODE, EVENT_TYPE_CODE, ACCOUNTING_ATTRIBUTE_CODE, LAST_UPDATE_DATE
FUSION|XLA_JERS_ATTRS_ASSGNS_U1_|XLA_JERS_ATTRS_ASSGNS_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, APPLICATION_ID, AMB_CONTEXT_CODE, JERS_TYPE_CODE, JERS_CODE, EVENT_CLASS_CODE, EVENT_TYPE_CODE, ACCOUNTING_ATTRIBUTE_CODE
FUSION|XCC_BC_DISABLE_JE_SOURCES_U1|XCC_BC_DISABLE_JE_SOURCES|Unique|Default|JE_SOURCE_CODE, ORA_SEED_SET1
FUSION|XCC_BC_DISABLE_JE_SOURCES_U11|XCC_BC_DISABLE_JE_SOURCES|Unique|Default|JE_SOURCE_CODE, ORA_SEED_SET2
FUSION|XLA_TRANSACTION_RVSL_INT_U1|XLA_TRANSACTION_REVERSALS_INT|Unique|Default|APPLICATION_SHORT_NAME, TRANSACTION_NUMBER
FUSION|FA_MC_DEPRN_SUMMARY_H_U1|FA_MC_DEPRN_SUMMARY_H|Unique|Default|SET_OF_BOOKS_ID, ASSET_ID, BOOK_TYPE_CODE, PERIOD_COUNTER, DEPRN_RUN_ID
FUSION|FA_MC_DEPRN_SUMMARY_H_U2|FA_MC_DEPRN_SUMMARY_H|Unique|Default|EVENT_ID, SET_OF_BOOKS_ID
FUSION|RA_INTERFACE_LINES_ALL_N1_|RA_INTERFACE_LINES_ALL_|Non Unique|Default|INTERFACE_LINE_GUID
FUSION|RA_INTERFACE_LINES_U1_|RA_INTERFACE_LINES_ALL_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, INTERFACE_LINE_GUID
FUSION|FA_XLA_EXT_LINES_B_GT_U1|FA_XLA_EXT_LINES_B_GT|Unique|EVENT_ID, LINE_NUMBER, LEDGER_ID|
FUSION|AR_APP_RULE_SETS_U1|AR_APP_RULE_SETS|Unique|Default|RULE_SET_ID, ORA_SEED_SET1
FUSION|AR_APP_RULE_SETS_U11|AR_APP_RULE_SETS|Unique|Default|RULE_SET_ID, ORA_SEED_SET2
FUSION|XLA_TRANSACTION_INT_REQS_N1|XLA_TRANSACTION_INT_REQUESTS|Non Unique|Default|INTERFACE_CONTROL_ID
FUSION|XLA_TRANSACTION_INT_REQS_U1|XLA_TRANSACTION_INT_REQUESTS|Unique|Default|LOAD_REQUEST_ID
FUSION|EXM_PREFERENCES_PK|EXM_PREFERENCES|Unique|Default|PREFERENCE_ID
FUSION|EXM_PREFERENCES_U1|EXM_PREFERENCES|Unique|Default|PERSON_ID
FUSION|EXM_PREFERENCES_U2|EXM_PREFERENCES|Unique|Default|PREFERENCE_ID, PERSON_ID
FUSION|FV_TRANSACTION_DOCUMENTS_U1|FV_TRANSACTION_DOCUMENTS|Unique|FUSION_TS_TX_DATA|DOCUMENT_REQUEST_ID, PAYMENT_INSTRUCTION_ID
FUSION|FA_FISCAL_YEAR_U1|FA_FISCAL_YEAR|Unique|Default|FISCAL_YEAR_NAME, FISCAL_YEAR
FUSION|FA_FISCAL_YEAR_U2|FA_FISCAL_YEAR|Unique|Default|FISCAL_YEAR_NAME, START_DATE, END_DATE
FUSION|FUN_STREAM_TYPE_PARAM_TL_U1|FUN_STREAM_TYPE_PARAMETERS_TL|Unique|Default|STREAM_TYPE_PARAMETER_ID, LANGUAGE, ORA_SEED_SET1
FUSION|FUN_STREAM_TYPE_PARAM_TL_U11|FUN_STREAM_TYPE_PARAMETERS_TL|Unique|Default|STREAM_TYPE_PARAMETER_ID, LANGUAGE, ORA_SEED_SET2
FUSION|FUN_STREAM_TYPE_PARAM_TL_U2|FUN_STREAM_TYPE_PARAMETERS_TL|Unique|Default|NAME, LANGUAGE, ORA_SEED_SET1
FUSION|FUN_STREAM_TYPE_PARAM_TL_U21|FUN_STREAM_TYPE_PARAMETERS_TL|Unique|Default|NAME, LANGUAGE, ORA_SEED_SET2
FUSION|JA_CN_SYSTEM_PARAMETERS_U1|JA_CN_SYSTEM_PARAMETERS|Unique|FUSION_TS_TX_DATA|LEGAL_ENTITY_ID
FUSION|JV_TRANACTIONS_FK1|JV_TRANSACTIONS|Non Unique|Default|JOINT_VENTURE_ID
FUSION|JV_TRANACTIONS_FK2|JV_TRANSACTIONS|Non Unique|Default|STAKEHOLDER_ID
FUSION|JV_TRANACTIONS_FK3|JV_TRANSACTIONS|Non Unique|Default|ORIGINAL_STAKEHOLDER_ID
FUSION|JV_TRANSACTIONS_FK4|JV_TRANSACTIONS|Non Unique|Default|PROJECT_ID
FUSION|JV_TRANSACTIONS_N1|JV_TRANSACTIONS|Non Unique|Default|OWNERSHIP_PERCENT_SHORT_NAME, TRANSACTION_DATE
FUSION|JV_TRANSACTIONS_PK|JV_TRANSACTIONS|Unique|Default|TRANSACTION_ID
FUSION|JV_TRANSACTIONS_U1|JV_TRANSACTIONS|Unique|Default|HEADER_ID, LINE_NUM, APPLICATION_ID
FUSION|CE_CP_FACTS_N1|CE_CP_FACTS|Non Unique|FUSION_TS_TX_DATA|SRC_ID, SOURCE, SOURCE_SYSTEM
FUSION|CE_CP_FACTS_N2|CE_CP_FACTS|Non Unique|FUSION_TS_TX_DATA|BANK_ACCOUNT_NAME, BANK_NAME, SOURCE_SYSTEM, SOURCE, TRX_DATE
FUSION|CE_CP_FACTS_N3|CE_CP_FACTS|Non Unique|FUSION_TS_TX_DATA|LAST_KNOWN_BAL_FLAG
FUSION|CE_CP_FACTS_N4|CE_CP_FACTS|Non Unique|FUSION_TS_TX_DATA|EXCLUDE_FLAG
FUSION|CE_CP_FACTS_N5|CE_CP_FACTS|Non Unique|FUSION_TS_TX_DATA|SOURCE, SOURCE_SYSTEM
FUSION|CE_CP_FACTS_N6|CE_CP_FACTS|Non Unique|Default|TRANSACTION_TYPE, TRX_DATE, SOURCE, BANK_NAME, BANK_ACCOUNT_NAME, LEGAL_ENTITY_REGION, LEGAL_ENTITY_NAME
FUSION|CE_CP_FACTS_N7|CE_CP_FACTS|Non Unique|Default|TRANSACTION_TYPE, OPBD_BALANCE_DATE, SOURCE, BANK_NAME, BANK_ACCOUNT_NAME, LEGAL_ENTITY_REGION, LEGAL_ENTITY_NAME
FUSION|CE_CP_FACTS_U1|CE_CP_FACTS|Unique|FUSION_TS_TX_DATA|CP_FACT_ID
FUSION|AP_BANK_CHARGES_U1|AP_BANK_CHARGES|Unique|BANK_CHARGE_ID|
FUSION|XLA_BAL_STATUSES_GT_U1|XLA_BAL_STATUSES_GT|Unique|LEDGER_ID, APPLICATION_ID, CODE_COMBINATION_ID, BALANCE_SOURCE_CODE|
FUSION|ZX_AR_LOCN_ACCOUNTS_U1|ZX_AR_LOCN_ACCOUNTS_ALL|Unique|Default|LOCATION_VALUE_ACCOUNT_ID
FUSION|ZX_AR_LOCN_ACCOUNTS_U2|ZX_AR_LOCN_ACCOUNTS_ALL|Unique|Default|LOCATION_SEGMENT_ID, ORG_ID
FUSION|FA_MC_DEPRN_SUMMARY_N1|FA_MC_DEPRN_SUMMARY|Non Unique|Default|SET_OF_BOOKS_ID, BOOK_TYPE_CODE, PERIOD_COUNTER
FUSION|FA_MC_DEPRN_SUMMARY_U1|FA_MC_DEPRN_SUMMARY|Unique|Default|SET_OF_BOOKS_ID, ASSET_ID, BOOK_TYPE_CODE, PERIOD_COUNTER
FUSION|JV_ACCOUNT_FILTER_SETS_TL_PK|JV_ACCOUNT_FILTER_SETS_TL|Unique|Default|ACCOUNT_FILTER_SET_ID, LANGUAGE
FUSION|FUN_IC_CUST_SUPP_MAP_N1_|FUN_IC_CUST_SUPP_MAP_|Non Unique|Default|CUST_SUPP_MAP_ID
FUSION|FUN_IC_CUST_SUPP_MAP_U1_|FUN_IC_CUST_SUPP_MAP_|Unique|Default|LAST_UPDATE_DATE, LAST_UPDATED_BY, CUST_SUPP_MAP_ID
FUSION|ZX_QUICK_RULE_RESULTS_F_N1|ZX_QUICK_RULE_RESULTS_F|Non Unique|Default|TAX_REGIME_CODE, TAX, CONTENT_OWNER_ID, SERVICE_TYPE_CODE, ENABLED_FLAG
FUSION|ZX_QUICK_RULE_RESULTS_F_U1|ZX_QUICK_RULE_RESULTS_F|Unique|Default|QUICK_RULE_RESULT_ID
FUSION|ZX_QUICK_RULE_RESULTS_F_U2|ZX_QUICK_RULE_RESULTS_F|Unique|Default|TAX_REGIME_CODE, TAX, CONTENT_OWNER_ID, SERVICE_TYPE_CODE, EFFECTIVE_START_DATE, RULE_TEMPLATE_CODE, RECOVERY_TYPE_CODE, TAX_STATUS_CODE, PRIORITY
FUSION|FUN_BAL_INTER_INT_GT_N1|FUN_BAL_INTER_INT_GT|Non Unique|GROUP_ID|Obsolete
FUSION|FUN_BAL_INTER_INT_GT_N2|FUN_BAL_INTER_INT_GT|Non Unique|INTERCOMPANY_MODE|
FUSION|FUN_BAL_INTER_INT_GT_N3|FUN_BAL_INTER_INT_GT|Non Unique|GROUP_ID, LEDGER_ID, LE_ID, LINE_LE_BSV, BAL_SEG_VAL2, BAL_SEG_VAL3|
FUSION|FUN_BAL_INTER_INT_GT_N4|FUN_BAL_INTER_INT_GT|Non Unique|"GROUP_ID, DECODE(""INTERCOMPANY_MODE"", 1, DECODE(""LE_ID"", ""DRIVING_CR_LE_ID"", ""LE_ID""), 2, DECODE(""TYPE"", 'C', ""LE_ID"", ""DRIVING_DR_LE_ID""), 3, DECODE(""TYPE"", 'D', ""DRIVING_CR_LE_ID"", ""LE_ID""), NULL), DECODE(""INTERCOMPANY_MODE"", 1, ""DRIVING_DR_LE_BSV"", 2, DECODE(""TYPE"", 'C', ""DRIVING_DR_LE_BSV"", ""LINE_LE_BSV""), 3, DECODE(""TYPE"", 'D', ""LINE_LE_BSV"", ""DRIVING_CR_LE_BSV""), NULL)"|
FUSION|FUN_BAL_INTER_INT_GT_N5|FUN_BAL_INTER_INT_GT|Non Unique|GROUP_ID, LEDGER_ID, LINE_LE_BSV, LE_ID, BAL_SEG_VAL2, BAL_SEG_VAL3|
FUSION|JG_FSCL_LINES_ATRB_INT_N1|JG_FSCL_LINES_ATRB_INT|Non Unique|Default|INTERFACE_HDR_ID
FUSION|JG_FSCL_LINES_ATRB_INT_N2|JG_FSCL_LINES_ATRB_INT|Non Unique|Default|REQUEST_ID
FUSION|JG_FSCL_LINES_ATRB_INT_U1|JG_FSCL_LINES_ATRB_INT|Unique|FUSION_TS_TX_IDX|INTERFACE_LINE_ID
FUSION|JG_FSCL_LINES_ATRB_INT_U2|JG_FSCL_LINES_ATRB_INT|Unique|FUSION_TS_TX_IDX|APP_SHORT_NAME, ENTITY_CODE, EVENT_CLASS_CODE, TRX_NUMBER, TRX_LINE_NUMBER, TRX_LEVEL_TYPE, SOURCE_DOCUMENT_NUMBER, TRX_LINE_ID
FUSION|GL_DAILY_POST_INT1_N1|GL_DAILY_POST_INT1|Non Unique|CODE_COMBINATION_ID, CURRENCY_CODE, ACCOUNTING_DATE|
FUSION|AR_CONS_INV_TRX_LINES_N1|AR_CONS_INV_TRX_LINES_ALL|Non Unique|AR_CONS_INV_TRX_LINES_N1|CONS_INV_ID
FUSION|AR_CONS_INV_TRX_LINES_N2|AR_CONS_INV_TRX_LINES_ALL|Non Unique|AR_CONS_INV_TRX_LINES_N2|CUSTOMER_TRX_ID, CUSTOMER_TRX_LINE_ID
FUSION|AR_CONS_INV_TRX_LINES_N3|AR_CONS_INV_TRX_LINES_ALL|Non Unique|AR_CONS_INV_TRX_LINES_N3|CONS_INV_ID, CONS_INV_LINE_NUMBER
FUSION|FA_BOOK_TRANSFERS_OPTIONS_U1|FA_BOOK_TRANSFERS_OPTIONS|Unique|FA_BOOK_TRANSFERS_OPTIONS_U1|TRANSFER_OPTION_ID
FUSION|FA_BOOK_TRANSFERS_OPTIONS_U2|FA_BOOK_TRANSFERS_OPTIONS|Unique|FA_BOOK_TRANSFERS_OPTIONS_U2|TRX_REFERENCE_ID
FUSION|JE_ZZ_VAT_REP_TRX_T_N1|JE_ZZ_VAT_REP_TRX_T|Non Unique|Default|REPORTING_BATCH_ID
FUSION|JE_ZZ_VAT_REP_TRX_T_N2|JE_ZZ_VAT_REP_TRX_T|Non Unique|Default|REQUEST_ID
FUSION|JE_ZZ_VAT_REP_TRX_T_U1|JE_ZZ_VAT_REP_TRX_T|Unique|Default|REP_TRX_DETAIL_LINE_ID
FUSION|IBY_EXTERNAL_PAYEES_ALL_N1|IBY_EXTERNAL_PAYEES_ALL|Non Unique|Default|BANK_INSTRUCTION1_CODE
FUSION|IBY_EXTERNAL_PAYEES_ALL_N2|IBY_EXTERNAL_PAYEES_ALL|Non Unique|Default|DEFAULT_PAYMENT_METHOD_CODE
FUSION|IBY_EXTERNAL_PAYEES_ALL_N3|IBY_EXTERNAL_PAYEES_ALL|Non Unique|Default|BANK_INSTRUCTION2_CODE
FUSION|IBY_EXTERNAL_PAYEES_ALL_N4|IBY_EXTERNAL_PAYEES_ALL|Non Unique|Default|PAYMENT_REASON_CODE
FUSION|IBY_EXTERNAL_PAYEES_ALL_N5|IBY_EXTERNAL_PAYEES_ALL|Non Unique|Default|DELIVERY_CHANNEL_CODE
FUSION|IBY_EXTERNAL_PAYEES_ALL_N6|IBY_EXTERNAL_PAYEES_ALL|Non Unique|Default|PAYMENT_FORMAT_CODE
