OWNER,TABLE_NAME
FUSION,FUN_WF_CONFIGURATIONS
FUSION,FUN_WF_DATASETS
FUSION,FUN_WF_DATASET_ASSIGNEES
FUSION,FUN_WF_FACTS_B
FUSION,FUN_WF_FACTS_TL
FUSION,FUN_WF_HISTORY
FUSION,FUN_WF_HISTORY_LINES
FUSION,FUN_WF_OBJECTS_B
FUSION,FUN_WF_OBJECTS_TL
FUSION,FUN_WF_PARTICIPANTS
FUSION,FUN_WF_PATTERNS
FUSION,FUN_WF_ROUTING_INSTANCES
FUSION,FUN_WF_RULES
FUSION,FUN_WF_RULES_LISTS
FUSION,FUN_WF_RULE_UPLOADS
FUSION,FUN_WF_STAGES
FUSION,FUN_WF_TRANSACTION_ATTRS
FUSION,FUN_WF_UPLOAD_ERRORS
FUSION,FUN_WORKFLOWS_B
FUSION,FUN_WORKFLOWS_TL
FUSION,MO_GLOB_ORG_ACCESS_TMP
FUSION,PER_DATA_ASGNMNTS_RULE_DTL
FUSION,FLA_ACCOUNTING_BALANCES_V
FUSION,FLA_ACCRUAL_CURR_SUMMARY_V
FUSION,FLA_ACCRUAL_SCHEDULES_V
FUSION,FLA_ACCRUAL_SUMMARY_V
FUSION,FLA_ACCRUED_SCHEDULES_V
FUSION,FLA_ACCRUED_TRANSACTIONS_V
FUSION,FLA_ACTIVE_SCHEDULES_V
FUSION,FLA_ACTIVE_SCHEDULE_HEADERS_V
FUSION,FLA_AP_LEASE_EXTRACT_V
FUSION,FLA_BILLING_IMPACTS_V
FUSION,FLA_CURRENCIES_V
FUSION,FLA_DRAFT_PAYMENT_ITEMS_V
FUSION,FLA_DRAFT_SCHEDULES_V
FUSION,FLA_INCREMENT_LINE_IMPACTS_V
FUSION,FLA_INDEX_ASSESSMENTS_V
FUSION,FLA_LEASE_PAYMENT_ITEMS_V
FUSION,FLA_LEASE_PAYMENT_TAXES_INT_V
FUSION,FLA_LEASE_PAYMENT_TAXES_V
FUSION,FLA_LIABILITY_CURR_SUMMARY_V
FUSION,FLA_LIABILITY_SCHEDULES_V
FUSION,FLA_LIABILITY_SCH_SUMMARY_V
FUSION,FLA_LIABILITY_SUMMARY_V
FUSION,FLA_ON_DEMAND_SCH_SUMMARY_V
FUSION,FLA_PAYMENT_ITEMS_GENERATOR_V
FUSION,FLA_PAYMENT_TAX_IMPACTS_V
FUSION,FLA_PRESENT_VALUES_V
FUSION,FLA_PROPERTY_TYPES_V
FUSION,FLA_REGIME_DETAILS_V
FUSION,FLA_REVENUE_LOAD_REQUESTS_V
FUSION,FLA_SCHEDULE_IMPACTS_V
FUSION,FLA_SCHEDULE_SUMMARY_V
FUSION,FLA_XLA_ACCOUNTING_HEADERS_V
FUSION,FLA_XLA_ACCOUNTING_LINES_V
FUSION,FLA_XLA_ASSET_REF_V
FUSION,FLA_XLA_PAYMENTS_REF_V
FUSION,FLA_XLA_PAYMENT_ACCOUNTS_V
FUSION,FLA_XLA_PAYMENT_ITEMS_REF_V
FUSION,FLA_XLA_PAY_ACCOUNTING_LINES_V
FUSION,FLA_XLA_TRANSACTIONS_V
FUSION,FUN_ADM_ATTRIBUTES_VL
FUSION,FUN_ALLOC_DETERMINANTS_VL
FUSION,FUN_ALLOC_MODELS_VL
FUSION,FUN_ALLOC_PROCESS_TYPES_VL
FUSION,FUN_ALL_BUSINESS_UNITS_V
FUSION,FUN_BUSINESS_FUNCTIONS_VL
FUSION,FUN_BU_PERF_V
FUSION,FUN_CLIENT_BU_V
FUSION,FUN_DATA_SLICES_VL
FUSION,FUN_DATA_SLICE_COLLECTION_VL
FUSION,FUN_DOCIO_FLOWS_VL
FUSION,FUN_DOCIO_FLOW_STEPS_VL
FUSION,FUN_FIN_BUSINESS_UNITS_V
FUSION,FUN_IC_SLA_SOURCES_V
FUSION,FUN_INTERCO_MASTER_ORGS_V
FUSION,FUN_LOOKUPS
FUSION,FUN_MO_REPORTING_ENTITIES_V
FUSION,FUN_MO_RPTING_ENTITIES_SCD_V
FUSION,FUN_NAMES_BUSINESS_UNITS_V
FUSION,FUN_ORGANIZATIONS_V
FUSION,FUN_OU_BU_TEMP_V
FUSION,FUN_RELATED_FUNCTIONS_V
FUSION,FUN_SERVICE_PROVIDER_BU_V
FUSION,FUN_STREAMS_VL
FUSION,FUN_STREAM_PARAMETERS_VL
FUSION,FUN_STREAM_STEPS_VL
FUSION,FUN_STREAM_TYPES_VL
FUSION,FUN_STREAM_TYPE_PARAMETERS_VL
FUSION,FUN_STREAM_TYPE_STEPS_VL
FUSION,FUN_TAXONOMY_BF_V
FUSION,FUN_TRX_TYPES_VL
FUSION,FUN_USER_BO_DATA_ASSIGNMENTS_V
FUSION,FUN_WF_ATTRIBUTES_VL
FUSION,FUN_WF_FACTS_VL
FUSION,FUN_WF_OBJECTS_VL
FUSION,FUN_WORKFLOWS_VL
FUSION,FUN_WORKFLOW_USERS_V
FUSION,JA_AU_EARNING_TRANSACTIONS
FUSION,JA_AU_IC_INVOICES
FUSION,JA_AU_IC_JOURNALS
FUSION,JA_AU_PAY_TRANSACTIONS
FUSION,JA_CN_ACCOUNT_BALANCES
FUSION,JA_CN_ACCOUNT_BALANCES_GT
FUSION,JA_CN_ACCOUNT_CHILD_GT
FUSION,JA_CN_ACCOUNT_STRUCTURES
FUSION,JA_CN_ACC_BAL_POST_GT
FUSION,JA_CN_CFS_ASSIGN_SUPS
FUSION,JA_CN_CHILD_CONSOL_GT
FUSION,JA_CN_DIFF_HEADERS_GT
FUSION,JA_CN_DIFF_LINES_GT
FUSION,JA_CN_DIFF_SUMMARY_GT
FUSION,JA_CN_EXPORT_OUTPUTS
FUSION,JA_CN_EXPORT_XML_TAGS
FUSION,JA_CN_FA_CATEGORY_GT
FUSION,JA_CN_FD_DFF_ASSIGNMENTS
FUSION,JA_CN_GL_JOURNAL_GT
FUSION,JA_CN_IMPORT_RPT
FUSION,JA_CN_JOURNALS_OF_PERIOD
FUSION,JA_CN_JOURNAL_LINES
FUSION,JA_CN_JOURNAL_LINES_GT
FUSION,JA_CN_JOURNAL_LINES_REQ
FUSION,JA_CN_LEDGER_LE_BSV_GT
FUSION,JA_CN_METHOD_ASSIGNMENTS
FUSION,JA_CN_MISC_PARAM_ALL
FUSION,JA_CN_PARENT_CONSOL_GT
FUSION,JA_CN_RULE_DFFS
FUSION,JA_CN_RULE_HEADERS
FUSION,JA_CN_RULE_TRX_TYPES
FUSION,JA_CN_SLA_COMMON_GT
FUSION,JA_CN_SLA_DETAILS_GT
FUSION,JA_CN_SUBSIDIARIES_GT
FUSION,JA_CN_SUB_ACC_MAPPINGS
FUSION,JA_CN_SUB_ACC_SOURCES
FUSION,JA_CN_SYSTEM_PARAMETERS
FUSION,JA_CN_TRANSFER_RPT
FUSION,JA_CN_TRANS_MAPPING
FUSION,JA_CN_TRANS_MAPPING_GT
FUSION,JA_CN_TRXIMP_RPT
FUSION,JA_CN_TRX_HEADERS_ALL
FUSION,JA_CN_TRX_LINES_ALL
FUSION,JA_CN_VAT_DFF_ASSIGNMENTS
FUSION,JA_CN_VAT_HEADERS_ALL
FUSION,JA_CN_VAT_LIMITS
FUSION,JA_CN_VAT_LINES_ALL
FUSION,JA_CN_VAT_MAPPING_GT
FUSION,JA_CN_VAT_PARAM
FUSION,JA_CN_VAT_TAX_TYPES
FUSION,JA_CN_VOUCHER_NUMBERS
FUSION,JA_CN_VOUCHER_NUM_LEVELS
FUSION,JA_IN_EXPORT_LUT_DETAIL
FUSION,JA_IN_EXPORT_LUT_HEADER
FUSION,JA_TH_AP_WHT_CERTIFICATES_ALL
FUSION,JA_CN_ACCOUNT_BALANCES_V
FUSION,JA_CN_ACC_SUBS_V
FUSION,JA_CN_COA_V
FUSION,JA_CN_CODE_COMBINATION_V
FUSION,JA_CN_VAT_INV_HEADERS_V
FUSION,JE_DE_Z5A_REPORT_GT
FUSION,JE_ES_MODELO_190_ALL
FUSION,JE_FR_DAS2_DETAILS_T
FUSION,JE_FR_DAS2_ETB_HEADERS_T
FUSION,JE_FR_DAS2_LE_ETB_SUMM_T
FUSION,JE_FR_DAS2_LE_HEADERS_T
FUSION,JE_FR_DAS2_VEN_SUMMARY_T
FUSION,JE_GR_AR_AP_TRNOVR_ITF
FUSION,JE_GR_CUTOFF_RULES
FUSION,JE_GR_JE_HEADER_SEQUENCE
FUSION,JE_GR_TRNOVR_RULES
FUSION,JE_GR_TRNOVR_RULE_LINES
FUSION,JE_HU_BALANCES_REPORT
FUSION,JE_IT_INVOICES_E_LISTING
FUSION,JE_IT_TP_DECLARATION
FUSION,JE_NET_AGREEMENTS
FUSION,JE_NET_AGREEMENTS_INT
FUSION,JE_NET_AP_INVS
FUSION,JE_NET_AP_INV_TYPES
FUSION,JE_NET_AR_TRX_TYPES
FUSION,JE_NET_AR_TXNS
FUSION,JE_NET_BATCHES
FUSION,JE_NET_CUSTOMERS
FUSION,JE_NET_INV_PAY_GROUPS
FUSION,JE_NET_SUPPLIERS
FUSION,JE_PCD_HISTORY
FUSION,JE_PT_SAFT_ACCOUNTS
FUSION,JE_PT_SAFT_GL_DATA
FUSION,JE_ZZ_VAT_REP_TRX_T
FUSION,JG_ZZ_FA_REG_ITF
FUSION,JG_ZZ_GL_ACCT_HIER_GT
FUSION,JG_ZZ_TA_ACCOUNT_RANGES
FUSION,JG_ZZ_TA_ALLOCATED_LINES
FUSION,JG_ZZ_TA_CC_RANGES
FUSION,JG_ZZ_TA_RULE_LINES
FUSION,JG_ZZ_TA_RULE_SETS
FUSION,JE_IT_ELIST_NATURE_OF_VAT_V
FUSION,JE_IT_TP_DECL_TYPE_V
FUSION,JE_IT_TP_REP_GROUPS_V
FUSION,JE_RU_FA_ASSET_LE_V
FUSION,JE_RU_FA_EMPLOYEE_V
FUSION,JG_DOCUMENT_ACTIONS_INT
FUSION,JG_DOC_SEQ_DERIVATIONS_ALL_F
FUSION,JG_ES_MODELO_DECL_LINES
FUSION,JG_EXG_RATE_DIF
FUSION,JG_EXG_RATE_DIF_LINE
FUSION,JG_FSCL_ATRB_INT_ERRORS
FUSION,JG_FSCL_ATRB_INT_ERRORS_ALL_GT
FUSION,JG_FSCL_ATTRB_DEF_TMPL_F
FUSION,JG_FSCL_DOC_ASSET_CNTRLS_ALL_F
FUSION,JG_FSCL_DOC_ASSET_XFER_ALL_INT
FUSION,JG_FSCL_DOC_GEN_CNTRLS_ALL_F
FUSION,JG_FSCL_DOC_GEN_ERRORS_ALL
FUSION,JG_FSCL_DOC_GROUPS
FUSION,JG_FSCL_DOC_HDRS_ALL
FUSION,JG_FSCL_DOC_LEGAL_MSGS
FUSION,JG_FSCL_DOC_LINES_ALL
FUSION,JG_FSCL_DOC_LINE_DTLS_ALL
FUSION,JG_FSCL_DOC_RELATIONS_ALL
FUSION,JG_FSCL_DOC_SEQUENCES_F
FUSION,JG_FSCL_DOC_SERIES_B
FUSION,JG_FSCL_DOC_SERIES_B_
FUSION,JG_FSCL_DOC_SERIES_TL
FUSION,JG_FSCL_DOC_TIME_CONTROLS_F
FUSION,JG_FSCL_DOC_TYPES
FUSION,JG_FSCL_DOC_TYPES_
FUSION,JG_FSCL_HDRS_ATRB_EXT_ALL
FUSION,JG_FSCL_HDRS_ATRB_INT
FUSION,JG_FSCL_HDR_DTLS_ATRB_EXT_ALL
FUSION,JG_FSCL_HDR_DTLS_ATRB_INT
FUSION,JG_FSCL_IMPORT_ERRORS
FUSION,JG_FSCL_LINES_ATRB_EXT_ALL
FUSION,JG_FSCL_LINES_ATRB_INT
FUSION,JG_FSCL_LN_DTLS_ATRB_EXT_ALL
FUSION,JG_FSCL_LN_DTLS_ATRB_INT
FUSION,JG_FSCL_TAX_AUTH_MSG_INT
FUSION,JG_FSCL_TAX_AUTH_RET_INT
FUSION,JG_FSCL_TAX_AUTH_TAXES_INT
FUSION,JG_FSCL_TAX_LINES_ALL
FUSION,JG_FSCL_TAX_LINES_INT
FUSION,JG_FSCL_TAX_LINE_DTLS_GT
FUSION,JG_REPORTING_CONTEXT_T
FUSION,JG_REPORTING_TRANSACTION_T
FUSION,JG_SYSTEM_OPTIONS_ALL
FUSION,JG_SYSTEM_OPTIONS_ALL_
FUSION,JG_TAX_INVOICE_REFERENCES
FUSION,JG_TPD_ADJUSTMENTS_INT
FUSION,JG_ZZ_AR_AP_TRNOVR_DECL_HDRS
FUSION,JG_ZZ_AR_AP_TRNOVR_DECL_LINES
FUSION,JG_ZZ_WHT_RECONCILIATION
FUSION,JG_ZZ_WHT_RECON_RECEIPTS
FUSION,JG_CST_FSCL_DOC_RELATIONS_V
FUSION,JG_FSCL_DOC_SERIES_VL
FUSION,JL_AR_AP_WHT_CERTIFICATES_ALL
FUSION,JL_BR_AP_BANK_RETURNS_ALL
FUSION,JL_BR_AP_COLLECTION_DOCS_ALL
FUSION,JL_BR_AP_COLLECT_EXT_ERRORS
FUSION,JL_BR_AP_COLL_DOCS_DET_ALL
FUSION,JL_BR_AP_CONSOLID_INVOICES_ALL
FUSION,JL_BR_AP_INT_BANK_RETURNS
FUSION,JL_BR_AP_INT_COLLECTION_TMP
FUSION,JL_BR_AP_INT_COLLECT_ALL
FUSION,JL_BR_AP_INT_COLLECT_EXT_ALL
FUSION,JL_BR_AP_OPERATIONS
FUSION,JL_BR_AP_PAYMENT_SCHEDULES_GT
FUSION,JL_BR_AR_BANK_INSTRUCTIONS
FUSION,JL_BR_AR_BANK_INSTRUCTIONS_
FUSION,JL_BR_AR_BANK_OCCURRENCES
FUSION,JL_BR_AR_BANK_RETURNS_ALL
FUSION,JL_BR_AR_BORDEROS_ALL
FUSION,JL_BR_AR_COLLECTION_DOCS_ALL
FUSION,JL_BR_AR_COLL_BATCHES_ALL
FUSION,JL_BR_AR_COLL_DOCS_DET_ALL
FUSION,JL_BR_AR_COLL_DOCS_DET_WHT_ALL
FUSION,JL_BR_AR_COMP_INV_ALL
FUSION,JL_BR_AR_CUST_INT_ERR
FUSION,JL_BR_AR_DISTRIBUTNS_ALL
FUSION,JL_BR_AR_MC_OCC_DOCS
FUSION,JL_BR_AR_OCCURRENCE_DOCS_ALL
FUSION,JL_BR_AR_PAY_SCHED_AUX
FUSION,JL_BR_AR_POSTING_TMP
FUSION,JL_BR_AR_REC_MET_ACCTS_DTL_ALL
FUSION,JL_BR_AR_REC_MET_ACCTS_EXT_ALL
FUSION,JL_BR_AR_REMIT_BORDEROS_ALL
FUSION,JL_BR_AR_REMIT_COLL_BAT_ALL
FUSION,JL_BR_AR_RET_INTERFACE_ALL
FUSION,JL_BR_AR_RET_INTERFACE_EXT_ALL
FUSION,JL_BR_AR_RET_INTERFACE_TMP
FUSION,JL_BR_AR_SELECT_ACCOUNTS_ALL
FUSION,JL_BR_AR_SELECT_CONTROLS_ALL
FUSION,JL_BR_AR_SELECT_CONTROLS_ALL_
FUSION,JL_BR_CINFOS_BOOKS
FUSION,JL_BR_EILOG
FUSION,JL_BR_GL_LEGAL_REP
FUSION,JL_BR_INTERFACE_LINES_EXTS
FUSION,JL_BR_INV_API_TRX_LINES_T
FUSION,JL_BR_LOCAL_HOLIDAY_DATES
FUSION,JL_BR_LOCAL_HOLIDAY_DATES_
FUSION,JL_BR_LOCAL_HOLIDAY_SETS
FUSION,JL_BR_LOCAL_HOLIDAY_SETS_
FUSION,JL_BR_SPED_ACCT_CONFIGS_F
FUSION,JL_BR_SPED_EXTR_DATA_H
FUSION,JL_BR_SPED_EXTR_DATA_T
FUSION,JL_BR_SPED_EXTR_MSGS
FUSION,JL_BR_SPED_EXTR_PARAM
FUSION,JL_BR_SPED_EXTR_PARAMS
FUSION,JL_BR_SPED_LEGAL_STATUS_F
FUSION,JL_BR_SPED_PARTIC_CODES
FUSION,JL_BR_SPED_PARTIC_REL
FUSION,JL_BR_SPED_PRCPNT_CODES
FUSION,JL_BR_SPED_PRCPNT_REGTRNS
FUSION,JL_BR_SPED_PRCPNT_RELATIONS_F
FUSION,JL_CL_AP_WHT_CERTIFICATES_ALL
FUSION,JL_HDR_FISCAL_ATTRBS_EXT
FUSION,JL_LINES_FISCAL_ATTRBS_EXT
FUSION,JL_MX_JE_LINES_T
FUSION,JL_MX_JE_LINE_DETAILS_T
FUSION,JL_ZZ_ACCOUNT_QUALIFIERS
FUSION,JL_BR_AP_COLLECTION_DOCS_V
FUSION,JL_BR_AP_CONSOLID_INVOICES_V
FUSION,JL_BR_AP_INT_COLLECT_EXT_V
FUSION,JL_BR_AP_INVOICES_SHIP_V
FUSION,JL_BR_AP_SICI_INVOICES_TN_V
FUSION,JL_BR_AP_SICI_INVOICES_V
FUSION,JL_BR_AR_BANK_RETURNS_V
FUSION,JL_BR_AR_BORDEROS_SAB_V
FUSION,JL_BR_AR_BORDEROS_V
FUSION,JL_BR_AR_COLLECTION_DOCS_IOB_V
FUSION,JL_BR_AR_COLL_BATCHES_SAB_V
FUSION,JL_BR_AR_COLL_BATCHES_V
FUSION,JL_BR_AR_COLL_DOCS_SAB_V
FUSION,JL_BR_AR_COLL_DOC_DISTS_L_V
FUSION,JL_BR_AR_COLL_OCC_DOCS_H_V
FUSION,JL_BR_AR_OCCURRENCE_DOCS_V
FUSION,JL_BR_AR_OCC_DOCS_ALL_MRC_V
FUSION,JL_BR_AR_OCC_DOCS_MRC_V
FUSION,JL_BR_AR_PAYMENT_SCH_IOB_V
FUSION,JL_BR_AR_REC_MET_ACCTS_EXT_R_V
FUSION,JL_BR_AR_REC_MET_ACCTS_EXT_V
FUSION,JL_BR_AR_RET_INTERFACE_EXT_V
FUSION,JL_BR_AR_RET_INTER_V
FUSION,JL_BR_AR_SELECT_ACCOUNTS_V
FUSION,JL_BR_AR_SELECT_CONTROLS_V
FUSION,GL_ACCESS_SETS
FUSION,GL_ACCESS_SETS_
FUSION,GL_ACCESS_SET_ASSIGNMENTS
FUSION,GL_ACCESS_SET_ASSIGN_INT
FUSION,GL_ACCESS_SET_LEDGERS
FUSION,GL_ACCESS_SET_NORM_ASSIGN
FUSION,GL_ACCESS_SET_NORM_ASSIGN_
FUSION,GL_ACCOUNT_ALIASES_B
FUSION,GL_ACCOUNT_ALIASES_TL
FUSION,GL_ACCOUNT_GROUPS
FUSION,GL_ACCOUNT_GROUP_DEFAULT
FUSION,GL_ACCOUNT_GROUP_DETAILS
FUSION,GL_ACCOUNT_GROUP_USER_ASSIGN
FUSION,GL_ACCTS_MAP_BSV_GT
FUSION,GL_ACCTS_MAP_INT_GT
FUSION,GL_ACCTS_MAP_SEG10_GT
FUSION,GL_ACCTS_MAP_SEG11_GT
FUSION,GL_ACCTS_MAP_SEG12_GT
FUSION,GL_ACCTS_MAP_SEG13_GT
FUSION,GL_ACCTS_MAP_SEG14_GT
FUSION,GL_ACCTS_MAP_SEG15_GT
FUSION,GL_ACCTS_MAP_SEG16_GT
FUSION,GL_ACCTS_MAP_SEG17_GT
FUSION,GL_ACCTS_MAP_SEG18_GT
FUSION,GL_ACCTS_MAP_SEG19_GT
FUSION,GL_ACCTS_MAP_SEG1_GT
FUSION,GL_ACCTS_MAP_SEG20_GT
FUSION,GL_ACCTS_MAP_SEG21_GT
FUSION,GL_ACCTS_MAP_SEG22_GT
FUSION,GL_ACCTS_MAP_SEG23_GT
FUSION,GL_ACCTS_MAP_SEG24_GT
FUSION,GL_ACCTS_MAP_SEG25_GT
FUSION,GL_ACCTS_MAP_SEG26_GT
FUSION,GL_ACCTS_MAP_SEG27_GT
FUSION,GL_ACCTS_MAP_SEG28_GT
FUSION,GL_ACCTS_MAP_SEG29_GT
FUSION,GL_ACCTS_MAP_SEG2_GT
FUSION,GL_ACCTS_MAP_SEG30_GT
FUSION,GL_ACCTS_MAP_SEG3_GT
FUSION,GL_ACCTS_MAP_SEG4_GT
FUSION,GL_ACCTS_MAP_SEG5_GT
FUSION,GL_ACCTS_MAP_SEG6_GT
FUSION,GL_ACCTS_MAP_SEG7_GT
FUSION,GL_ACCTS_MAP_SEG8_GT
FUSION,GL_ACCTS_MAP_SEG9_GT
FUSION,GL_ALLOC_RTP
FUSION,GL_ALLOC_RTP_
FUSION,GL_ALLOC_RULES
FUSION,GL_ALLOC_RULESETS
FUSION,GL_ALLOC_RULESETS_
FUSION,GL_ALLOC_RULES_
FUSION,GL_APPLICATION_GROUPS
FUSION,GL_AUTOMATIC_POSTING_OPTIONS
FUSION,GL_AUTOMATIC_POSTING_OPTIONS_
FUSION,GL_AUTOMATIC_POSTING_SETS
FUSION,GL_AUTOMATIC_POSTING_SETS_
FUSION,GL_AUTOREVERSE_OPTIONS
FUSION,GL_AUTOREVERSE_OPTIONS_
FUSION,GL_AUTOREV_CRITERIA_SETS
FUSION,GL_AUTOREV_CRITERIA_SETS_
FUSION,GL_AUTORUN_ERROR_ACTIONS
FUSION,GL_AUTORUN_ERROR_CODES
FUSION,GL_AUTORUN_LEDGER_EXCLUSIONS
FUSION,GL_AUTORUN_LEDGER_EXCLUSIONS_
FUSION,GL_AUTORUN_RUNS
FUSION,GL_AUTORUN_RUN_ERRORS
FUSION,GL_AUTORUN_RUN_NOTIFY
FUSION,GL_AUTORUN_RUN_NOTIFY_GT
FUSION,GL_AUTORUN_RUN_NOTIFY_USERS
FUSION,GL_AUTORUN_RUN_REQUESTS
FUSION,GL_AUTORUN_RUN_RESULTS
FUSION,GL_AUTORUN_SETUP
FUSION,GL_AUTORUN_SETUP_EXCLUSIONS
FUSION,GL_AUTORUN_SETUP_NOTIFY
FUSION,GL_AUTORUN_SETUP_NOTIFY_
FUSION,GL_AUTORUN_SETUP_NOTIFY_USERS
FUSION,GL_AUTORUN_SETUP_NOTIFY_USERS_
FUSION,GL_AUTORUN_UNPROCESSED_DATA_GT
FUSION,GL_BALANCES
FUSION,GL_BALANCES_CUBES
FUSION,GL_BALANCES_DELTA
FUSION,GL_BALANCES_DELTA_INTERIM
FUSION,GL_BALANCE_CURRENCIES
FUSION,GL_BALANCE_INIT_HISTORY
FUSION,GL_BALANCE_TRANSFER_HISTORY
FUSION,GL_BAL_CUBE_CONCURRENCY
FUSION,GL_BUDGET_BALANCES
FUSION,GL_BUDGET_INTERFACE
FUSION,GL_BULK_COMBINATIONS_GT
FUSION,GL_BULK_COMBINATIONS_INT
FUSION,GL_CALENDARS
FUSION,GL_CALENDARS_
FUSION,GL_CAL_CONFIRMED_YEARS
FUSION,GL_CHART_OF_ACCOUNTS_OPTIONS
FUSION,GL_CHART_OF_ACCOUNTS_OPTIONS_
FUSION,GL_CLEARING_ACCT_RECON_GT
FUSION,GL_COA_MAPPINGS
FUSION,GL_COA_MAPPINGS_
FUSION,GL_COA_MAP_ACCOUNT_RULES
FUSION,GL_COA_MAP_ACCOUNT_RULES_
FUSION,GL_COA_MAP_MS_ROLLUP_RULES
FUSION,GL_COA_MAP_MULTI_SEG_RULES
FUSION,GL_COA_MAP_ROLLUP_RULES
FUSION,GL_COA_MAP_ROLLUP_RULES_
FUSION,GL_COA_MAP_ROLLUP_RULES_INT
FUSION,GL_COA_MAP_SEGMENT_RULES
FUSION,GL_COA_MAP_SEGMENT_RULES_
FUSION,GL_COA_MAP_SEGMENT_RULES_INT
FUSION,GL_COA_TREE_VERSIONS_AGGR_DTLS
FUSION,GL_CODE_COMBINATIONS
FUSION,GL_CODE_COMBINATIONS_
FUSION,GL_CONCURRENCY_CONTROL
FUSION,GL_CONCURRENT_SCHEDULES
FUSION,GL_CROSS_RATE_RULE_DTLS
FUSION,GL_CROSS_RATE_RULE_DTLS_
FUSION,GL_CROSS_RATE_TEMP
FUSION,GL_CROSS_VALIDATION_RULES_INT
FUSION,GL_DAILY_BALANCES
FUSION,GL_DAILY_CONVERSION_TYPES
FUSION,GL_DAILY_CONVERSION_TYPES_
FUSION,GL_DAILY_POST_INT
FUSION,GL_DAILY_POST_INT1
FUSION,GL_DAILY_POST_INT2
FUSION,GL_DAILY_RATES
FUSION,GL_DAILY_RATES_
FUSION,GL_DAILY_RATES_GT
FUSION,GL_DAILY_RATES_INTERFACE
FUSION,GL_DATE_PERIOD_MAP
FUSION,GL_DOC_SEQUENCE_AUDIT
FUSION,GL_DRM_HIERARCHY_INTERFACE
FUSION,GL_DRM_SEGVALUES_INTERFACE
FUSION,GL_ENCUMBRANCE_TYPES_B
FUSION,GL_ENCUMBRANCE_TYPES_B_
FUSION,GL_ENCUMBRANCE_TYPES_TL
FUSION,GL_ENC_CARRY_FORWARD_ACCTS
FUSION,GL_ENC_CARRY_FORWARD_ACCTS_
FUSION,GL_ENC_CARRY_FORWARD_RULES
FUSION,GL_ENC_CARRY_FORWARD_RULES_
FUSION,GL_ESSBASE_BALANCES_DELTA
FUSION,GL_ESSBASE_BALANCES_TRACKING
FUSION,GL_ESSBASE_BAL_ROWS
FUSION,GL_ESSBASE_DAILY_BAL_DELTA
FUSION,GL_ESSBASE_DUPLICATE_PARENTS
FUSION,GL_ESS_FILTER_SEGMENTS
FUSION,GL_EXPANDED_ACCT_RANGES_GT
FUSION,GL_FIXED_CONV_RATES
FUSION,GL_FRC_REPORTS_B
FUSION,GL_FRC_REPORTS_TL
FUSION,GL_FRC_USER_ACCESS_REPORTS
FUSION,GL_FRC_USER_ACCESS_REPORT_TAGS
FUSION,GL_FUN_INFOLET_CONFIGS
FUSION,GL_FUSE_FR_FAVORITES
FUSION,GL_HIERVIEW_LEDGER_INFO
FUSION,GL_HISTORICAL_RATES
FUSION,GL_HISTORICAL_RATES_
FUSION,GL_HISTORICAL_RATES_INT
FUSION,GL_IMPORT_REFERENCES
FUSION,GL_INTERFACE
FUSION,GL_INTERFACE_CONTROL
FUSION,GL_INTERFACE_GT
FUSION,GL_INTERFACE_HISTORY
FUSION,GL_INTERFACE_SUMMARY_GT
FUSION,GL_JE_ACCRUAL_REVERSAL_GT
FUSION,GL_JE_ACTION_LOG
FUSION,GL_JE_BATCHES
FUSION,GL_JE_BATCHES_
FUSION,GL_JE_BATCHES_GT
FUSION,GL_JE_BSV_REPLICATION_RULES
FUSION,GL_JE_BSV_REPLICATION_RULES_
FUSION,GL_JE_CATEGORIES_B
FUSION,GL_JE_CATEGORIES_B_
FUSION,GL_JE_CATEGORIES_TL
FUSION,GL_JE_ERROR_CODES
FUSION,GL_JE_HEADERS
FUSION,GL_JE_HEADERS_
FUSION,GL_JE_HEADERS_GT
FUSION,GL_JE_INCLUSION_RULES
FUSION,GL_JE_INCLUSION_RULES_
FUSION,GL_JE_LINES
FUSION,GL_JE_LINES_
FUSION,GL_JE_LINES_RECON
FUSION,GL_JE_POSTING_BATCHES_GT
FUSION,GL_JE_SEGMENT_VALUES
FUSION,GL_JE_SOURCES_B
FUSION,GL_JE_SOURCES_B_
FUSION,GL_JE_SOURCES_TL
FUSION,GL_JI_ERROR_CODES
FUSION,GL_LEDGERS
FUSION,GL_LEDGERS_
FUSION,GL_LEDGER_BSV_GT
FUSION,GL_LEDGER_CONFIGURATIONS
FUSION,GL_LEDGER_CONFIGURATIONS_
FUSION,GL_LEDGER_CONFIG_DETAILS
FUSION,GL_LEDGER_CONFIG_DETAILS_
FUSION,GL_LEDGER_LE_BSV_GT
FUSION,GL_LEDGER_NORM_SEG_VALS
FUSION,GL_LEDGER_NORM_SEG_VALS_
FUSION,GL_LEDGER_RELATIONSHIPS
FUSION,GL_LEDGER_RELATIONSHIPS_
FUSION,GL_LEDGER_SEGMENT_VALUES
FUSION,GL_LEDGER_SET_ASSIGNMENTS
FUSION,GL_LEDGER_SET_NORM_ASSIGN
FUSION,GL_LEDGER_SET_NORM_ASSIGN_
FUSION,GL_LEDGER_SET_REQUESTS
FUSION,GL_LEGAL_ENTITIES_BSVS
FUSION,GL_LE_VALUE_SETS
FUSION,GL_MC_CURR_CONV_GT
FUSION,GL_MC_OPTIONS_GT
FUSION,GL_MERGED_CHILD_RANGES_GT
