OWNER|FK_NAME|SRC_TABLE|SRC_COLUMN|TGT_TABLE|TGT_COLUMN|POSITION
FUSION|UNKNOWN_FK|ZCA_ORDERS_SETUP_REF_DETAILS|ORDER_SETUP_REF_ID|zca_orders_setup_ref_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_ORDERS_SETUP_REF_TL|ORDER_SETUP_REF_ID|zca_orders_setup_ref_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_PARTY_RESOURCES|PARTY_ID|hz_parties|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_PARTY_RESOURCES|RESOURCE_ID|hz_parties|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_PARTY_TERRITORIES|PARTY_ID|hz_parties|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_ROLLUP_ATTRIBUTES|ROLLUP_ID|zca_rollups_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_ROLLUPS_B|ROLLUP_ID|zca_rollups_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_ROLLUPS_B|ROLLUP_ID|zca_rollups_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_ROLLUP_SIGNALS|ROLLUP_ID|zca_rollups_b|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_S_ACCT_CONTACT_POINTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_S_ACCT_CONTACT_POINTS|CONTACT_POINT_ID|hz_contact_points|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_S_ACCT_CONTACTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_S_ACCT_RESOURCES|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_S_ACCT_RESOURCES|RESOURCE_ID|hz_parties|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_S_ACCT_TERRITORIES|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SA_CODE_ASSIGNMENTS|CLASS_CATEGORY|hz_class_categories|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SA_CODE_ASSIGNMENTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|PARTY_ID|hz_parties|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|ACCOUNT_DIRECTOR_ID|hz_parties|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|SELL_TO_PARTY_SITE_ID|hz_party_sites|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|CUSTOMER_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
FUSION|UNKNOWN_FK|ZCA_SALES_ACCOUNTS|SALES_ACCOUNT_ID|zca_sales_accounts|UNKNOWN|1
