OWNER|FK_NAME|SRC_TABLE|SRC_COLUMN|TGT_TABLE|TGT_COLUMN|POSITION
FUSION|ar_bpa_content_areas_b|AR_BPA_ITEMS_B|ITEM_ID|ar_bpa_items_b|ID|1
FUSION|IBY_DOCUMENT_LINES_H|IBY_DOCUMENT_LINES_H|DOCUMENT_PAYABLE_ID|iby_docs_payable_all|ID|1
FUSION|IBY_DOCUMENT_LINES_H|IBY_DOCUMENT_LINES_H|DOCUMENT_PAYABLE_HISTORY_ID|iby_documents_payable_h|ID|1
FUSION|FUN_WF_RULES|FUN_WF_RULES|PARTICIPANT_ID|fun_wf_participants|ID|1
FUSION|fun_wf_conditions|FUN_WF_RULES|RULE_ID|fun_wf_rules|ID|1
FUSION|fun_wf_actions|FUN_WF_RULES|RULE_ID|fun_wf_rules|ID|1
FUSION|fun_wf_patterns|FUN_WF_RULES|RULE_ID|fun_wf_rules|ID|1
FUSION|VRM_PO_IMMATERIAL_DETAILS|VRM_PO_IMMATERIAL_DETAILS|PERF_OBLIGATION_ID|vrm_perf_obligations|ID|1
FUSION|VRM_PO_IMMATERIAL_DETAILS|VRM_PO_IMMATERIAL_DETAILS|CUSTOMER_CONTRACT_HEADER_ID|vrm_customer_contract_headers|ID|1
FUSION|ra_line_order_bys|RA_LINE_ORDERING_RULES|ORDERING_RULE_ID|ra_line_ordering_rules|ID|1
FUSION|ra_grouping_rules|RA_LINE_ORDERING_RULES|ORDERING_RULE_ID|ra_line_ordering_rules|ID|1
FUSION|FA_DISTRIBUTION_DEFAULTS|FA_DISTRIBUTION_DEFAULTS|DIST_SET_ID|fa_distribution_sets|ID|1
FUSION|FA_DISTRIBUTION_DEFAULTS|FA_DISTRIBUTION_DEFAULTS|LOCATION_ID|fa_locations|ID|1
FUSION|FA_DISTRIBUTION_DEFAULTS|FA_DISTRIBUTION_DEFAULTS|DEPRN_EXPENSE_CCID|gl_code_combinations|ID|1
FUSION|FA_DISTRIBUTION_DEFAULTS|FA_DISTRIBUTION_DEFAULTS|EMPLOYEE_ID|per_persons|ID|1
FUSION|zx_formula_tl|ZX_FORMULA_B|FORMULA_ID|zx_formula_b|ID|1
FUSION|zx_formula_details|ZX_FORMULA_B|FORMULA_ID|zx_formula_b|ID|1
FUSION|FUN_INTERFACE_DIST_LINES|FUN_INTERFACE_DIST_LINES|TRX_ID|fun_interface_headers|ID|1
