OWNER|INDEX_NAME|TABLE_NAME|UNIQUENESS|COLUMNS
FUSION|CZ_SS_VALUE_SETS_N1|CZ_SS_VALUE_SETS|Non Unique|"UPPER(""VALUE_SET_CODE"")"
FUSION|CZ_SS_VALUE_SETS_U1|CZ_SS_VALUE_SETS|Unique|VALUE_SET_ID, PRODUCTION_FLAG, ENTERPRISE_ID
FUSION|CZ_SS_VALUE_SETS_U2|CZ_SS_VALUE_SETS|Unique|VALUE_SET_CODE, PRODUCTION_FLAG, ENTERPRISE_ID
FUSION|CZ_SS_VS_VALUES_B_N1|CZ_SS_VS_VALUES_B|Non Unique|VALUE_SET_ID, VALUE, PRODUCTION_FLAG, ENTERPRISE_ID
FUSION|CZ_SS_VS_VALUES_B_U1|CZ_SS_VS_VALUES_B|Unique|VALUE_ID, PRODUCTION_FLAG, ENTERPRISE_ID
FUSION|CZ_SUPPLEMENTAL_ATTRS_TL_U1|CZ_SUPPLEMENTAL_ATTRIBUTES_TL|Unique|ATTRIBUTE_ID, LANGUAGE
FUSION|CZ_UI_APPLIC_LANGUAGES_N1|CZ_UI_APPLIC_LANGUAGES|Non Unique|UI_ID, START_MODEL_VERSION, LANGUAGE_CODE, DELETED_FLAG
FUSION|CZ_UI_APPLIC_LANGUAGES_U1|CZ_UI_APPLIC_LANGUAGES|Unique|UI_APPLIC_REC_ID, START_MODEL_VERSION
FUSION|CZ_UI_COND_EXPR_NODES_N1|CZ_UI_COND_EXPR_NODES|Non Unique|START_OBJECT_VERSION, PARENT_EXPR_NODE_ID, UI_CONDITION_ID, EXPR_NODE_TYPE
FUSION|CZ_UI_COND_EXPR_NODES_U1|CZ_UI_COND_EXPR_NODES|Unique|EXPR_NODE_ID
FUSION|CZ_UI_CONDITIONS_N1|CZ_UI_CONDITIONS|Non Unique|UI_ID, START_OBJECT_VERSION
FUSION|CZ_UI_CONDITIONS_N2|CZ_UI_CONDITIONS|Non Unique|UI_CONDITION_ID, START_OBJECT_VERSION, END_OBJECT_VERSION, DELETED_FLAG
FUSION|CZ_UI_CONDITIONS_U1|CZ_UI_CONDITIONS|Unique|UI_CONDITION_ID, START_OBJECT_VERSION
FUSION|CZ_UI_HINTS_B_U1|CZ_UI_HINTS_B|Unique|START_MODEL_VERSION, UI_HINT_ID
FUSION|CZ_UI_HINT_TEMPL_PVAL_U1|CZ_UI_HINT_TEMPL_PARAM_VALS|Unique|UI_HINT_ID, PARAMETER_ID, START_MODEL_VERSION, TEMPLATE_HINT_TYPE
FUSION|CZ_UI_IMAGES_U1|CZ_UI_IMAGES|Unique|UI_ID, START_MODEL_VERSION, ENTITY_CODE, IMAGE_USAGE_CODE
FUSION|CZ_UI_ITEMS_B_N1|CZ_UI_ITEMS_B|Non Unique|NAME, UI_ITEM_TYPE, UI_ID, PARENT_UI_ITEM_ID, START_MODEL_VERSION, DELETED_FLAG, END_MODEL_VERSION
FUSION|CZ_UI_ITEMS_B_N2|CZ_UI_ITEMS_B|Non Unique|PARENT_UI_ITEM_ID, START_MODEL_VERSION, DELETED_FLAG
FUSION|CZ_UI_ITEMS_B_U1|CZ_UI_ITEMS_B|Unique|START_MODEL_VERSION, UI_ITEM_ID
FUSION|CZ_UI_ITEMS_TL_U1|CZ_UI_ITEMS_TL|Unique|UI_ITEM_ID, START_MODEL_VERSION, LANGUAGE
FUSION|CZ_UI_ITM_TPARAM_VALS_B_N1|CZ_UI_ITEM_TEMPL_PARAM_VALS_B|Non Unique|UI_ITEM_ID, PARAMETER_ID, START_MODEL_VERSION
FUSION|CZ_UI_ITM_TPARAM_VALS_B_U1|CZ_UI_ITEM_TEMPL_PARAM_VALS_B|Unique|UI_TEMPL_PARAM_VALUE_ID, START_MODEL_VERSION
FUSION|CZ_UI_ITM_TPARAM_VALS_TL_U1|CZ_UI_ITEM_TEMPL_PARAM_VALS_TL|Unique|UI_TEMPL_PARAM_VALUE_ID, START_MODEL_VERSION, LANGUAGE
FUSION|CZ_UI_NAV_MODEL_STEPS_B_N1|CZ_UI_NAV_MODEL_STEPS_B|Non Unique|DELETED_FLAG, MODEL_ID, UI_ID, UI_NAV_MODEL_ID, PARENT_STEP_ID, START_MODEL_VERSION, END_MODEL_VERSION
FUSION|CZ_UI_NAV_MODEL_STEPS_B_N2|CZ_UI_NAV_MODEL_STEPS_B|Non Unique|PARENT_STEP_ID, HIER_SEQ_NBR, START_MODEL_VERSION, END_MODEL_VERSION
FUSION|CZ_UI_NAV_MODEL_STEPS_B_U1|CZ_UI_NAV_MODEL_STEPS_B|Unique|START_MODEL_VERSION, STEP_ID
FUSION|CZ_UI_NAV_MODEL_STEPS_B_U2|CZ_UI_NAV_MODEL_STEPS_B|Unique|STEP_ID, START_MODEL_VERSION, UI_NAV_MODEL_ID
FUSION|CZ_UI_NAV_MODEL_STEPS_B_U3|CZ_UI_NAV_MODEL_STEPS_B|Unique|UI_NAV_MODEL_ID, STEP_ID, START_MODEL_VERSION, UI_ID, MODEL_ID
FUSION|CZ_UIS_N1|CZ_UIS|Non Unique|MODEL_ID, NAME, DELETED_FLAG, END_MODEL_VERSION, START_MODEL_VERSION
FUSION|CZ_UIS_U1|CZ_UIS|Unique|START_MODEL_VERSION, UI_ID
FUSION|CZ_UI_TEMPLATE_ATTRIBS_U1|CZ_UI_TEMPLATE_ATTRIBUTES|Unique|UI_TEMPLATE_ID, START_TEMPLATE_VERSION, ORA_SEED_SET1
FUSION|CZ_UI_TEMPLATE_ATTRIBS_U11|CZ_UI_TEMPLATE_ATTRIBUTES|Unique|UI_TEMPLATE_ID, START_TEMPLATE_VERSION, ORA_SEED_SET2
FUSION|CZ_UI_TEMPLATE_MAPS_U1|CZ_UI_TEMPLATE_MAPS|Unique|UI_TEMPLATE_MAP_ID, ORA_SEED_SET1
FUSION|CZ_UI_TEMPLATE_MAPS_U11|CZ_UI_TEMPLATE_MAPS|Unique|UI_TEMPLATE_MAP_ID, ORA_SEED_SET2
FUSION|CZ_UI_TEMPLATE_MAPS_U2|CZ_UI_TEMPLATE_MAPS|Unique|NAME, DELETED_FLAG, ORA_SEED_SET1
FUSION|CZ_UI_TEMPLATE_MAPS_U21|CZ_UI_TEMPLATE_MAPS|Unique|NAME, DELETED_FLAG, ORA_SEED_SET2
FUSION|CZ_UI_TEMPL_COMP_NODES_U1|CZ_UI_TEMPL_COMP_NODETYPES|Unique|UI_TEMPLATE_ID, START_TEMPLATE_VERSION, COMPATIBLE_NODE_TYPE, ORA_SEED_SET1
FUSION|CZ_UI_TEMPL_COMP_NODES_U11|CZ_UI_TEMPL_COMP_NODETYPES|Unique|UI_TEMPLATE_ID, START_TEMPLATE_VERSION, COMPATIBLE_NODE_TYPE, ORA_SEED_SET2
FUSION|CZ_UI_TEMPL_MAP_ENTRIES_U1|CZ_UI_TEMPL_MAP_ENTRIES|Unique|UI_TEMPLATE_MAP_ID, START_TEMPLATE_MAP_VERSION, CONTENT_TYPE, UI_ITEM_TYPE, ORA_SEED_SET1
FUSION|CZ_UI_TEMPL_MAP_ENTRIES_U11|CZ_UI_TEMPL_MAP_ENTRIES|Unique|UI_TEMPLATE_MAP_ID, START_TEMPLATE_MAP_VERSION, CONTENT_TYPE, UI_ITEM_TYPE, ORA_SEED_SET2
