OWNER|SYNONYM_NAME|TABLE_OWNER|TABLE_NAME|DB_LINK
FUSION|GRC_OTBI_REMED_PLAN_GT|FUSION_GRC|GRC_OTBI_REMED_PLAN_GT|
FUSION|GRC_OTBI_REMED_ROLES|FUSION_GRC|GRC_OTBI_REMED_ROLES|
FUSION|GRC_OTBI_REMED_ROLES_1|FUSION_GRC|GRC_OTBI_REMED_ROLES_1|
FUSION|GRC_OTBI_REMED_ROLES_2|FUSION_GRC|GRC_OTBI_REMED_ROLES_2|
FUSION|GRC_OTBI_REMED_USERS|FUSION_GRC|GRC_OTBI_REMED_USERS|
FUSION|GRC_OTBI_REMED_USERS_1|FUSION_GRC|GRC_OTBI_REMED_USERS_1|
FUSION|GRC_OTBI_REMED_USERS_2|FUSION_GRC|GRC_OTBI_REMED_USERS_2|
FUSION|GRC_OTBI_REMED_USRS_ROLES|FUSION_GRC|GRC_OTBI_REMED_USRS_ROLES|
FUSION|GRC_OTBI_REMED_USRS_ROLES_1|FUSION_GRC|GRC_OTBI_REMED_USRS_ROLES_1|
FUSION|GRC_OTBI_REMED_USRS_ROLES_2|FUSION_GRC|GRC_OTBI_REMED_USRS_ROLES_2|
FUSION|GRC_OTBI_R_REC_GT|FUSION_GRC|GRC_OTBI_R_REC_GT|
FUSION|GRC_OTBI_R_REC_SEG_GT|FUSION_GRC|GRC_OTBI_R_REC_SEG_GT|
FUSION|GRC_OTBI_R_RSK_CTRL_GT|FUSION_GRC|GRC_OTBI_R_RSK_CTRL_GT|
FUSION|GRC_OTBI_SIM_DETAILS|FUSION_GRC|GRC_OTBI_SIM_DETAILS|
FUSION|GRC_OTBI_SIM_DETAILS_1|FUSION_GRC|GRC_OTBI_SIM_DETAILS_1|
FUSION|GRC_OTBI_SIM_DETAILS_2|FUSION_GRC|GRC_OTBI_SIM_DETAILS_2|
FUSION|GRC_OTBI_STATUS|FUSION_GRC|GRC_OTBI_STATUS|
FUSION|GRC_OTBI_UNASG_PERSP_RPT|FUSION_GRC|GRC_OTBI_UNASG_PERSP_RPT|
FUSION|GRC_OTBI_UNASG_PERSP_RPT_1|FUSION_GRC|GRC_OTBI_UNASG_PERSP_RPT_1|
FUSION|GRC_OTBI_UNASG_PERSP_RPT_2|FUSION_GRC|GRC_OTBI_UNASG_PERSP_RPT_2|
FUSION|GRC_OTBI_USER_GT|FUSION_GRC|GRC_OTBI_USER_GT|
FUSION|GRC_OTBI_USR_ATTR_ACC_GT|FUSION_GRC|GRC_OTBI_USR_ATTR_ACC_GT|
FUSION|GRC_OTBI_WORKLIST|FUSION_GRC|GRC_OTBI_WORKLIST|
FUSION|GRC_OTBI_WORKLIST_1|FUSION_GRC|GRC_OTBI_WORKLIST_1|
FUSION|GRC_OTBI_WORKLIST_2|FUSION_GRC|GRC_OTBI_WORKLIST_2|
FUSION|GRC_OTBI_WRKLST_PRSP_GT|FUSION_GRC|GRC_OTBI_WRKLST_PRSP_GT|
FUSION|GRC_OTBI_WRKLST_SEG_GT|FUSION_GRC|GRC_OTBI_WRKLST_SEG_GT|
FUSION|GRC_PARENT_CHILD_XREF|FUSION_GRC|GRC_PARENT_CHILD_XREF|
FUSION|GRC_PATCH_DATA_MIGR|FUSION_GRC|GRC_PATCH_DATA_MIGR|
FUSION|GRC_PATCH_DATA_MIGR_AFTR_VIEW|FUSION_GRC|GRC_PATCH_DATA_MIGR_AFTR_VIEW|
FUSION|GRC_PATCH_DATA_MIGR_TMP|FUSION_GRC|GRC_PATCH_DATA_MIGR_TMP|
FUSION|GRC_PATCH_DDL|FUSION_GRC|GRC_PATCH_DDL|
FUSION|GRC_PATCH_DML|FUSION_GRC|GRC_PATCH_DML|
FUSION|GRC_PATCH_DML_TMP|FUSION_GRC|GRC_PATCH_DML_TMP|
FUSION|GRC_PATCH_STARTUP|FUSION_GRC|GRC_PATCH_STARTUP|
FUSION|GRC_PATCH_VERSION|FUSION_GRC|GRC_PATCH_VERSION|
FUSION|GRC_PERSPASMTRESPONSECOUNT_V|FUSION_GRC|GRC_PERSPASMTRESPONSECOUNT_V|
FUSION|GRC_PERSPCTRLINCD_XREF|FUSION_GRC|GRC_PERSPCTRLINCD_XREF|
FUSION|GRC_PERSPCTRLINCD_XREF_|FUSION_GRC|GRC_PERSPCTRLINCD_XREF_|
FUSION|GRC_PERSPCTRLINCD_XREF_H|FUSION_GRC|GRC_PERSPCTRLINCD_XREF_H|
FUSION|GRC_PERSPGRCCCTRL_XREF_H|FUSION_GRC|GRC_PERSPGRCCCTRL_XREF_H|
FUSION|GRC_PERSP_ASMTBUSENTITY_VL|FUSION_GRC|GRC_PERSP_ASMTBUSENTITY_VL|
FUSION|GRC_PERSP_ASMT_BUS_ENTITY_VL|FUSION_GRC|GRC_PERSP_ASMT_BUS_ENTITY_VL|
FUSION|GRC_PERSP_ASMT_CONTROL_VL|FUSION_GRC|GRC_PERSP_ASMT_CONTROL_VL|
FUSION|GRC_PERSP_ASMT_PROCESS_VL|FUSION_GRC|GRC_PERSP_ASMT_PROCESS_VL|
FUSION|GRC_PERSP_ASMT_RISK_VL|FUSION_GRC|GRC_PERSP_ASMT_RISK_VL|
FUSION|GRC_PERSP_BUSENTITY_VL|FUSION_GRC|GRC_PERSP_BUSENTITY_VL|
FUSION|GRC_PERSP_BUSENT_V|FUSION_GRC|GRC_PERSP_BUSENT_V|
FUSION|GRC_PERSP_BUSINESS_ENTITY_V|FUSION_GRC|GRC_PERSP_BUSINESS_ENTITY_V|
FUSION|GRC_PERSP_BUS_ENTITY_XREF_VL|FUSION_GRC|GRC_PERSP_BUS_ENTITY_XREF_VL|
FUSION|GRC_PERSP_CHILD_COMPONENTS_VL|FUSION_GRC|GRC_PERSP_CHILD_COMPONENTS_VL|
FUSION|GRC_PERSP_COMPLETE_CTRL_V|FUSION_GRC|GRC_PERSP_COMPLETE_CTRL_V|
FUSION|GRC_PERSP_COMPLETE_RSK_CTRL_V|FUSION_GRC|GRC_PERSP_COMPLETE_RSK_CTRL_V|
FUSION|GRC_PERSP_CONTROL_VL|FUSION_GRC|GRC_PERSP_CONTROL_VL|
FUSION|GRC_PERSP_CTRL_ASMT_V|FUSION_GRC|GRC_PERSP_CTRL_ASMT_V|
FUSION|GRC_PERSP_CTRL_LASTASMT_V|FUSION_GRC|GRC_PERSP_CTRL_LASTASMT_V|
FUSION|GRC_PERSP_CTRL_RSKPROC_V|FUSION_GRC|GRC_PERSP_CTRL_RSKPROC_V|
FUSION|GRC_PERSP_ENTITLE_XREF|FUSION_GRC|GRC_PERSP_ENTITLE_XREF|
FUSION|GRC_PERSP_ENTITLE_XREF_H|FUSION_GRC|GRC_PERSP_ENTITLE_XREF_H|
FUSION|GRC_PERSP_ENTITY_ASMT_ISSUE_VL|FUSION_GRC|GRC_PERSP_ENTITY_ASMT_ISSUE_VL|
FUSION|GRC_PERSP_ENTITY_V|FUSION_GRC|GRC_PERSP_ENTITY_V|
FUSION|GRC_PERSP_GRCCCTRL_XREF|FUSION_GRC|GRC_PERSP_GRCCCTRL_XREF|
FUSION|GRC_PERSP_GRCCCTRL_XREF_|FUSION_GRC|GRC_PERSP_GRCCCTRL_XREF_|
FUSION|GRC_PERSP_GRCCMODEL_XREF|FUSION_GRC|GRC_PERSP_GRCCMODEL_XREF|
FUSION|GRC_PERSP_HIER_V|FUSION_GRC|GRC_PERSP_HIER_V|
FUSION|GRC_PERSP_HIER_XREF|FUSION_GRC|GRC_PERSP_HIER_XREF|
FUSION|GRC_PERSP_HIER_XREF_1|FUSION_GRC|GRC_PERSP_HIER_XREF_1|
FUSION|GRC_PERSP_HIER_XREF_2|FUSION_GRC|GRC_PERSP_HIER_XREF_2|
FUSION|GRC_PERSP_ISSUE_CTRL_COUNT_V|FUSION_GRC|GRC_PERSP_ISSUE_CTRL_COUNT_V|
FUSION|GRC_PERSP_ISSUE_RSK_COUNT_V|FUSION_GRC|GRC_PERSP_ISSUE_RSK_COUNT_V|
FUSION|GRC_PERSP_ITEMCTRL_XREF|FUSION_GRC|GRC_PERSP_ITEMCTRL_XREF|
FUSION|GRC_PERSP_ITEMCTRL_XREF_V|FUSION_GRC|GRC_PERSP_ITEMCTRL_XREF_V|
FUSION|GRC_PERSP_ITEMCTRL_XREF_VL|FUSION_GRC|GRC_PERSP_ITEMCTRL_XREF_VL|
FUSION|GRC_PERSP_ITEMFLEX_XREF|FUSION_GRC|GRC_PERSP_ITEMFLEX_XREF|
FUSION|GRC_PERSP_ITEMPROC_XREF|FUSION_GRC|GRC_PERSP_ITEMPROC_XREF|
FUSION|GRC_PERSP_ITEMPROC_XREF_V|FUSION_GRC|GRC_PERSP_ITEMPROC_XREF_V|
FUSION|GRC_PERSP_ITEMPROC_XREF_VL|FUSION_GRC|GRC_PERSP_ITEMPROC_XREF_VL|
FUSION|GRC_PERSP_ITEMRISK_XREF|FUSION_GRC|GRC_PERSP_ITEMRISK_XREF|
FUSION|GRC_PERSP_ITEMRISK_XREF_V|FUSION_GRC|GRC_PERSP_ITEMRISK_XREF_V|
FUSION|GRC_PERSP_ITEMRISK_XREF_VL|FUSION_GRC|GRC_PERSP_ITEMRISK_XREF_VL|
FUSION|GRC_PERSP_ITEM_B|FUSION_GRC|GRC_PERSP_ITEM_B|
FUSION|GRC_PERSP_ITEM_DD|FUSION_GRC|GRC_PERSP_ITEM_DD|
FUSION|GRC_PERSP_ITEM_DD_VL|FUSION_GRC|GRC_PERSP_ITEM_DD_VL|
FUSION|GRC_PERSP_ITEM_NODE_V|FUSION_GRC|GRC_PERSP_ITEM_NODE_V|
FUSION|GRC_PERSP_ITEM_RO_VL|FUSION_GRC|GRC_PERSP_ITEM_RO_VL|
FUSION|GRC_PERSP_ITEM_S|FUSION_GRC|GRC_PERSP_ITEM_S|
FUSION|GRC_PERSP_ITEM_TL|FUSION_GRC|GRC_PERSP_ITEM_TL|
FUSION|GRC_PERSP_ITEM_VL|FUSION_GRC|GRC_PERSP_ITEM_VL|
FUSION|GRC_PERSP_ITMCTRL_XREF_H|FUSION_GRC|GRC_PERSP_ITMCTRL_XREF_H|
FUSION|GRC_PERSP_ITMFLEX_XREF_H|FUSION_GRC|GRC_PERSP_ITMFLEX_XREF_H|
FUSION|GRC_PERSP_ITMPROC_XREF_H|FUSION_GRC|GRC_PERSP_ITMPROC_XREF_H|
FUSION|GRC_PERSP_ITMRISK_XREF_H|FUSION_GRC|GRC_PERSP_ITMRISK_XREF_H|
FUSION|GRC_PERSP_NODE_CTRL_REPORT_V|FUSION_GRC|GRC_PERSP_NODE_CTRL_REPORT_V|
FUSION|GRC_PERSP_NODE_CTRL_V|FUSION_GRC|GRC_PERSP_NODE_CTRL_V|
FUSION|GRC_PERSP_NODE_PROC_RSK_CTRL_V|FUSION_GRC|GRC_PERSP_NODE_PROC_RSK_CTRL_V|
FUSION|GRC_PERSP_NODE_RSK_CTRL_V|FUSION_GRC|GRC_PERSP_NODE_RSK_CTRL_V|
FUSION|GRC_PERSP_ORG_CTRL_ASMT_V|FUSION_GRC|GRC_PERSP_ORG_CTRL_ASMT_V|
FUSION|GRC_PERSP_PROCESS_VL|FUSION_GRC|GRC_PERSP_PROCESS_VL|
FUSION|GRC_PERSP_PROC_CTRL_LINK_V|FUSION_GRC|GRC_PERSP_PROC_CTRL_LINK_V|
FUSION|GRC_PERSP_PROC_RSKCTRL_V|FUSION_GRC|GRC_PERSP_PROC_RSKCTRL_V|
FUSION|GRC_PERSP_PROC_RSK_CTRL_V|FUSION_GRC|GRC_PERSP_PROC_RSK_CTRL_V|
FUSION|GRC_PERSP_PROC_V|FUSION_GRC|GRC_PERSP_PROC_V|
FUSION|GRC_PERSP_RELATEDCOMPONENT_V|FUSION_GRC|GRC_PERSP_RELATEDCOMPONENT_V|
FUSION|GRC_PERSP_RELATED_COMP_V|FUSION_GRC|GRC_PERSP_RELATED_COMP_V|
FUSION|GRC_PERSP_RISK_VL|FUSION_GRC|GRC_PERSP_RISK_VL|
FUSION|GRC_PERSP_RSK_CTRLPROC_V|FUSION_GRC|GRC_PERSP_RSK_CTRLPROC_V|
FUSION|GRC_PERSP_RSK_CTRL_LINK_V|FUSION_GRC|GRC_PERSP_RSK_CTRL_LINK_V|
FUSION|GRC_PERSP_RSK_LASTASMT_V|FUSION_GRC|GRC_PERSP_RSK_LASTASMT_V|
FUSION|GRC_PERSP_TREEOBJ|FUSION_GRC|GRC_PERSP_TREEOBJ|
FUSION|GRC_PERSP_TREEOBJ_S|FUSION_GRC|GRC_PERSP_TREEOBJ_S|
FUSION|GRC_PERSP_TREEOBJ_V|FUSION_GRC|GRC_PERSP_TREEOBJ_V|
FUSION|GRC_PERSP_TREE_B|FUSION_GRC|GRC_PERSP_TREE_B|
FUSION|GRC_PERSP_TREE_DD|FUSION_GRC|GRC_PERSP_TREE_DD|
FUSION|GRC_PERSP_TREE_DD_H_VL|FUSION_GRC|GRC_PERSP_TREE_DD_H_VL|
FUSION|GRC_PERSP_TREE_DD_VL|FUSION_GRC|GRC_PERSP_TREE_DD_VL|
FUSION|GRC_PERSP_TREE_H_B|FUSION_GRC|GRC_PERSP_TREE_H_B|
FUSION|GRC_PERSP_TREE_H_DD|FUSION_GRC|GRC_PERSP_TREE_H_DD|
FUSION|GRC_PERSP_TREE_H_TL|FUSION_GRC|GRC_PERSP_TREE_H_TL|
FUSION|GRC_PERSP_TREE_H_VL|FUSION_GRC|GRC_PERSP_TREE_H_VL|
FUSION|GRC_PERSP_TREE_S|FUSION_GRC|GRC_PERSP_TREE_S|
FUSION|GRC_PERSP_TREE_TL|FUSION_GRC|GRC_PERSP_TREE_TL|
FUSION|GRC_PERSP_TREE_VL|FUSION_GRC|GRC_PERSP_TREE_VL|
FUSION|GRC_PROCASMT_VL|FUSION_GRC|GRC_PROCASMT_VL|
FUSION|GRC_PROCESS_ALL_V|FUSION_GRC|GRC_PROCESS_ALL_V|
FUSION|GRC_PROCESS_ASMT_OD_COUNT_V|FUSION_GRC|GRC_PROCESS_ASMT_OD_COUNT_V|
FUSION|GRC_PROCESS_ASMT_VL|FUSION_GRC|GRC_PROCESS_ASMT_VL|
FUSION|GRC_PROCESS_PENDING_ACTVT_VL|FUSION_GRC|GRC_PROCESS_PENDING_ACTVT_VL|
FUSION|GRC_PROC_ACTITEM_B|FUSION_GRC|GRC_PROC_ACTITEM_B|
FUSION|GRC_PROC_ACTITEM_DD|FUSION_GRC|GRC_PROC_ACTITEM_DD|
FUSION|GRC_PROC_ACTITEM_DD_H_VL|FUSION_GRC|GRC_PROC_ACTITEM_DD_H_VL|
FUSION|GRC_PROC_ACTITEM_DD_VL|FUSION_GRC|GRC_PROC_ACTITEM_DD_VL|
FUSION|GRC_PROC_ACTITEM_H_B|FUSION_GRC|GRC_PROC_ACTITEM_H_B|
FUSION|GRC_PROC_ACTITEM_H_DD|FUSION_GRC|GRC_PROC_ACTITEM_H_DD|
FUSION|GRC_PROC_ACTITEM_H_TL|FUSION_GRC|GRC_PROC_ACTITEM_H_TL|
FUSION|GRC_PROC_ACTITEM_H_VL|FUSION_GRC|GRC_PROC_ACTITEM_H_VL|
FUSION|GRC_PROC_ACTITEM_S|FUSION_GRC|GRC_PROC_ACTITEM_S|
FUSION|GRC_PROC_ACTITEM_TL|FUSION_GRC|GRC_PROC_ACTITEM_TL|
FUSION|GRC_PROC_ACTITEM_VL|FUSION_GRC|GRC_PROC_ACTITEM_VL|
FUSION|GRC_PROC_ASMT_ISSU_SEV_COUNT_V|FUSION_GRC|GRC_PROC_ASMT_ISSU_SEV_COUNT_V|
FUSION|GRC_PROC_COMPLETE_ASMT_VL|FUSION_GRC|GRC_PROC_COMPLETE_ASMT_VL|
FUSION|GRC_PROC_COMPONENT_COUNT_VL|FUSION_GRC|GRC_PROC_COMPONENT_COUNT_VL|
FUSION|GRC_PROC_FLEX_H_VL|FUSION_GRC|GRC_PROC_FLEX_H_VL|
FUSION|GRC_PROC_PROCESS_ALL_VL|FUSION_GRC|GRC_PROC_PROCESS_ALL_VL|
FUSION|GRC_PROC_PROCESS_B|FUSION_GRC|GRC_PROC_PROCESS_B|
FUSION|GRC_PROC_PROCESS_DD|FUSION_GRC|GRC_PROC_PROCESS_DD|
FUSION|GRC_PROC_PROCESS_DD_H_VL|FUSION_GRC|GRC_PROC_PROCESS_DD_H_VL|
FUSION|GRC_PROC_PROCESS_DD_VL|FUSION_GRC|GRC_PROC_PROCESS_DD_VL|
FUSION|GRC_PROC_PROCESS_H_B|FUSION_GRC|GRC_PROC_PROCESS_H_B|
FUSION|GRC_PROC_PROCESS_H_DD|FUSION_GRC|GRC_PROC_PROCESS_H_DD|
FUSION|GRC_PROC_PROCESS_H_TL|FUSION_GRC|GRC_PROC_PROCESS_H_TL|
FUSION|GRC_PROC_PROCESS_H_VL|FUSION_GRC|GRC_PROC_PROCESS_H_VL|
FUSION|GRC_PROC_PROCESS_S|FUSION_GRC|GRC_PROC_PROCESS_S|
FUSION|GRC_PROC_PROCESS_TL|FUSION_GRC|GRC_PROC_PROCESS_TL|
FUSION|GRC_PROC_PROCESS_VL|FUSION_GRC|GRC_PROC_PROCESS_VL|
FUSION|GRC_PROC_PUBLIC_PROCESS_V|FUSION_GRC|GRC_PROC_PUBLIC_PROCESS_V|
FUSION|GRC_PROC_RISK_H_XREF|FUSION_GRC|GRC_PROC_RISK_H_XREF|
FUSION|GRC_PROC_RISK_XREF|FUSION_GRC|GRC_PROC_RISK_XREF|
FUSION|GRC_PROC_V|FUSION_GRC|GRC_PROC_V|
FUSION|GRC_PROPERTIES|FUSION_GRC|GRC_PROPERTIES|
FUSION|GRC_PROPERTIES_EDIT|FUSION_GRC|GRC_PROPERTIES_EDIT|
FUSION|GRC_PRSP_ASMT_ISSU_SEV_COUNT_V|FUSION_GRC|GRC_PRSP_ASMT_ISSU_SEV_COUNT_V|
FUSION|GRC_PSA_OBJECTS|FUSION_GRC|GRC_PSA_OBJECTS|
FUSION|GRC_PSA_OBJECTS_S|FUSION_GRC|GRC_PSA_OBJECTS_S|
FUSION|GRC_PSA_RESULTS|FUSION_GRC|GRC_PSA_RESULTS|
FUSION|GRC_PSA_RESULTS_S|FUSION_GRC|GRC_PSA_RESULTS_S|
FUSION|GRC_QRTZ_BLOB_TRIGGERS|FUSION_GRC|GRC_QRTZ_BLOB_TRIGGERS|
FUSION|GRC_QRTZ_CALENDARS|FUSION_GRC|GRC_QRTZ_CALENDARS|
FUSION|GRC_QRTZ_CRON_TRIGGERS|FUSION_GRC|GRC_QRTZ_CRON_TRIGGERS|
FUSION|GRC_QRTZ_FIRED_TRIGGERS|FUSION_GRC|GRC_QRTZ_FIRED_TRIGGERS|
FUSION|GRC_QRTZ_JOB_DETAILS|FUSION_GRC|GRC_QRTZ_JOB_DETAILS|
FUSION|GRC_QRTZ_JOB_LISTENERS|FUSION_GRC|GRC_QRTZ_JOB_LISTENERS|
FUSION|GRC_QRTZ_LOCKS|FUSION_GRC|GRC_QRTZ_LOCKS|
FUSION|GRC_QRTZ_PAUSED_TRIGGER_GRPS|FUSION_GRC|GRC_QRTZ_PAUSED_TRIGGER_GRPS|
FUSION|GRC_QRTZ_SCHEDULER_STATE|FUSION_GRC|GRC_QRTZ_SCHEDULER_STATE|
FUSION|GRC_QRTZ_SIMPLE_TRIGGERS|FUSION_GRC|GRC_QRTZ_SIMPLE_TRIGGERS|
FUSION|GRC_QRTZ_SIMPROP_TRIGGERS|FUSION_GRC|GRC_QRTZ_SIMPROP_TRIGGERS|
FUSION|GRC_QRTZ_TRIGGERS|FUSION_GRC|GRC_QRTZ_TRIGGERS|
FUSION|GRC_QRTZ_TRIGGER_LISTENERS|FUSION_GRC|GRC_QRTZ_TRIGGER_LISTENERS|
FUSION|GRC_REPORT_B|FUSION_GRC|GRC_REPORT_B|
FUSION|GRC_REPORT_FILE|FUSION_GRC|GRC_REPORT_FILE|
FUSION|GRC_REPORT_FILE_S|FUSION_GRC|GRC_REPORT_FILE_S|
FUSION|GRC_REPORT_RPT_OTBI_V|FUSION_GRC|GRC_REPORT_RPT_OTBI_V|
FUSION|GRC_REPORT_RPT_VL|FUSION_GRC|GRC_REPORT_RPT_VL|
FUSION|GRC_REPORT_RUN|FUSION_GRC|GRC_REPORT_RUN|
FUSION|GRC_REPORT_RUN_S|FUSION_GRC|GRC_REPORT_RUN_S|
FUSION|GRC_REPORT_S|FUSION_GRC|GRC_REPORT_S|
FUSION|GRC_REPORT_TL|FUSION_GRC|GRC_REPORT_TL|
FUSION|GRC_REPORT_TYPE|FUSION_GRC|GRC_REPORT_TYPE|
FUSION|GRC_REPORT_TYPE_V|FUSION_GRC|GRC_REPORT_TYPE_V|
FUSION|GRC_REPORT_VL|FUSION_GRC|GRC_REPORT_VL|
FUSION|GRC_RISKASMT_VL|FUSION_GRC|GRC_RISKASMT_VL|
FUSION|GRC_RISK_ASMT_ISSU_SEV_COUNT_V|FUSION_GRC|GRC_RISK_ASMT_ISSU_SEV_COUNT_V|
FUSION|GRC_RISK_ASMT_VL|FUSION_GRC|GRC_RISK_ASMT_VL|
FUSION|GRC_RISK_COMPONENT_COUNT_VL|FUSION_GRC|GRC_RISK_COMPONENT_COUNT_VL|
FUSION|GRC_RISK_CONTROL_V|FUSION_GRC|GRC_RISK_CONTROL_V|
FUSION|GRC_RISK_CTRL_XREF_VL|FUSION_GRC|GRC_RISK_CTRL_XREF_VL|
FUSION|GRC_RISK_PENDING_ACTVT_VL|FUSION_GRC|GRC_RISK_PENDING_ACTVT_VL|
FUSION|GRC_RSK_ANALYSIS_B|FUSION_GRC|GRC_RSK_ANALYSIS_B|
FUSION|GRC_RSK_ANALYSIS_DD|FUSION_GRC|GRC_RSK_ANALYSIS_DD|
FUSION|GRC_RSK_ANALYSIS_DD_VL|FUSION_GRC|GRC_RSK_ANALYSIS_DD_VL|
FUSION|GRC_RSK_ANALYSIS_MDL_DD_H_VL|FUSION_GRC|GRC_RSK_ANALYSIS_MDL_DD_H_VL|
FUSION|GRC_RSK_ANALYSIS_MDL_DD_VL|FUSION_GRC|GRC_RSK_ANALYSIS_MDL_DD_VL|
FUSION|GRC_RSK_ANALYSIS_MDL_H_VL|FUSION_GRC|GRC_RSK_ANALYSIS_MDL_H_VL|
FUSION|GRC_RSK_ANALYSIS_MDL_S|FUSION_GRC|GRC_RSK_ANALYSIS_MDL_S|
FUSION|GRC_RSK_ANALYSIS_MDL_VL|FUSION_GRC|GRC_RSK_ANALYSIS_MDL_VL|
FUSION|GRC_RSK_ANALYSIS_PSA_VL|FUSION_GRC|GRC_RSK_ANALYSIS_PSA_VL|
FUSION|GRC_RSK_ANALYSIS_S|FUSION_GRC|GRC_RSK_ANALYSIS_S|
FUSION|GRC_RSK_ANALYSIS_TL|FUSION_GRC|GRC_RSK_ANALYSIS_TL|
FUSION|GRC_RSK_ANALYSIS_VL|FUSION_GRC|GRC_RSK_ANALYSIS_VL|
FUSION|GRC_RSK_ANALYS_MODEL_MAP_H_VL|FUSION_GRC|GRC_RSK_ANALYS_MODEL_MAP_H_VL|
FUSION|GRC_RSK_ANALYS_MODEL_MAP_S|FUSION_GRC|GRC_RSK_ANALYS_MODEL_MAP_S|
FUSION|GRC_RSK_ANALYS_MODEL_MAP_VL|FUSION_GRC|GRC_RSK_ANALYS_MODEL_MAP_VL|
FUSION|GRC_RSK_ANLS_IMPMDL_H_X|FUSION_GRC|GRC_RSK_ANLS_IMPMDL_H_X|
FUSION|GRC_RSK_ANLS_IMPMDL_X|FUSION_GRC|GRC_RSK_ANLS_IMPMDL_X|
FUSION|GRC_RSK_ANLS_LIKEMDL_H_X|FUSION_GRC|GRC_RSK_ANLS_LIKEMDL_H_X|
FUSION|GRC_RSK_ANLS_LIKEMDL_X|FUSION_GRC|GRC_RSK_ANLS_LIKEMDL_X|
FUSION|GRC_RSK_ANLS_MDLMAP_B|FUSION_GRC|GRC_RSK_ANLS_MDLMAP_B|
FUSION|GRC_RSK_ANLS_MDLMAP_H_B|FUSION_GRC|GRC_RSK_ANLS_MDLMAP_H_B|
FUSION|GRC_RSK_ANLS_MDLMAP_H_TL|FUSION_GRC|GRC_RSK_ANLS_MDLMAP_H_TL|
FUSION|GRC_RSK_ANLS_MDLMAP_TL|FUSION_GRC|GRC_RSK_ANLS_MDLMAP_TL|
FUSION|GRC_RSK_ANLS_MDL_B|FUSION_GRC|GRC_RSK_ANLS_MDL_B|
FUSION|GRC_RSK_ANLS_MDL_DD|FUSION_GRC|GRC_RSK_ANLS_MDL_DD|
FUSION|GRC_RSK_ANLS_MDL_H_B|FUSION_GRC|GRC_RSK_ANLS_MDL_H_B|
FUSION|GRC_RSK_ANLS_MDL_H_DD|FUSION_GRC|GRC_RSK_ANLS_MDL_H_DD|
FUSION|GRC_RSK_ANLS_MDL_H_TL|FUSION_GRC|GRC_RSK_ANLS_MDL_H_TL|
FUSION|GRC_RSK_ANLS_MDL_TL|FUSION_GRC|GRC_RSK_ANLS_MDL_TL|
FUSION|GRC_RSK_ATTACHMENT_H_VL|FUSION_GRC|GRC_RSK_ATTACHMENT_H_VL|
FUSION|GRC_RSK_ATTACHMENT_VL|FUSION_GRC|GRC_RSK_ATTACHMENT_VL|
FUSION|GRC_RSK_CONSEQUENCE_B|FUSION_GRC|GRC_RSK_CONSEQUENCE_B|
FUSION|GRC_RSK_CONSEQUENCE_DD|FUSION_GRC|GRC_RSK_CONSEQUENCE_DD|
FUSION|GRC_RSK_CONSEQUENCE_DD_H_VL|FUSION_GRC|GRC_RSK_CONSEQUENCE_DD_H_VL|
FUSION|GRC_RSK_CONSEQUENCE_DD_VL|FUSION_GRC|GRC_RSK_CONSEQUENCE_DD_VL|
FUSION|GRC_RSK_CONSEQUENCE_H_B|FUSION_GRC|GRC_RSK_CONSEQUENCE_H_B|
FUSION|GRC_RSK_CONSEQUENCE_H_DD|FUSION_GRC|GRC_RSK_CONSEQUENCE_H_DD|
FUSION|GRC_RSK_CONSEQUENCE_H_TL|FUSION_GRC|GRC_RSK_CONSEQUENCE_H_TL|
FUSION|GRC_RSK_CONSEQUENCE_H_VL|FUSION_GRC|GRC_RSK_CONSEQUENCE_H_VL|
FUSION|GRC_RSK_CONSEQUENCE_S|FUSION_GRC|GRC_RSK_CONSEQUENCE_S|
FUSION|GRC_RSK_CONSEQUENCE_TL|FUSION_GRC|GRC_RSK_CONSEQUENCE_TL|
FUSION|GRC_RSK_CONSEQUENCE_VL|FUSION_GRC|GRC_RSK_CONSEQUENCE_VL|
FUSION|GRC_RSK_CONTEXT_MDL_B|FUSION_GRC|GRC_RSK_CONTEXT_MDL_B|
FUSION|GRC_RSK_CONTEXT_MDL_DD|FUSION_GRC|GRC_RSK_CONTEXT_MDL_DD|
FUSION|GRC_RSK_CONTEXT_MDL_H_B|FUSION_GRC|GRC_RSK_CONTEXT_MDL_H_B|
FUSION|GRC_RSK_CONTEXT_MDL_H_DD|FUSION_GRC|GRC_RSK_CONTEXT_MDL_H_DD|
FUSION|GRC_RSK_CONTEXT_MDL_H_TL|FUSION_GRC|GRC_RSK_CONTEXT_MDL_H_TL|
FUSION|GRC_RSK_CONTEXT_MDL_TL|FUSION_GRC|GRC_RSK_CONTEXT_MDL_TL|
FUSION|GRC_RSK_CONTEXT_MODEL_DD_H_VL|FUSION_GRC|GRC_RSK_CONTEXT_MODEL_DD_H_VL|
FUSION|GRC_RSK_CONTEXT_MODEL_DD_VL|FUSION_GRC|GRC_RSK_CONTEXT_MODEL_DD_VL|
FUSION|GRC_RSK_CONTEXT_MODEL_H_VL|FUSION_GRC|GRC_RSK_CONTEXT_MODEL_H_VL|
FUSION|GRC_RSK_CONTEXT_MODEL_S|FUSION_GRC|GRC_RSK_CONTEXT_MODEL_S|
